id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
154,葡萄牙,2611886,0,1994151,597879,0,76.3%,0,19856,0.8%,0,1
155,安道尔,35556,0,30488,4923,0,85.7%,0,145,0.4%,0,1
156,印度尼西亚,4343185,12422,4137164,61718,9163,95.3%,3241,144303,3.3%,18,1
157,捷克,2989436,18329,2652749,299503,-6556,88.7%,24869,37184,1.2%,16,1
158,多米尼加,554052,1303,541206,8541,-3835,97.7%,5135,4305,0.8%,3,1
159,亚美尼亚,366433,2085,335719,22668,1823,91.6%,257,8046,2.2%,5,1
160,爱尔兰,1169645,0,782423,381086,-20554,66.9%,20554,6136,0.5%,0,1
161,卢森堡,153435,0,120291,32196,0,78.4%,0,948,0.6%,0,1
162,厄瓜多尔,707224,0,443880,228902,0,62.8%,0,34442,4.9%,0,1
163,卡塔尔,337638,3095,312539,24454,-4447,92.6%,7538,645,0.2%,4,1
164,圣马力诺,11786,0,10091,1587,0,85.6%,0,108,0.9%,0,1
165,摩纳哥,8308,80,7867,396,-28,94.7%,108,45,0.5%,0,1
166,冰岛,64486,0,53143,11297,0,82.4%,0,46,0.1%,0,1
167,墨西哥,4930069,42582,3986898,637278,-4510,80.9%,46570,305893,6.2%,522,1
168,阿塞拜疆,656284,4943,624259,23305,3336,95.1%,1587,8720,1.3%,20,1
169,白俄罗斯,740988,2387,732012,2937,123,98.8%,2249,6039,0.8%,15,1
170,新西兰,16416,140,14810,1553,92,90.2%,48,53,0.3%,0,1
171,立陶宛,673518,9708,577581,88077,8868,85.8%,825,7860,1.2%,15,1
172,尼日利亚,253023,89,229019,20869,18,90.5%,70,3135,1.2%,1,1
173,埃及,423688,2018,356274,44810,1083,84.1%,891,22604,5.3%,44,1
174,荷兰,4320257,75164,3111473,1187512,58464,72.0%,16698,21272,0.5%,2,1
175,爱沙尼亚,332580,5951,259031,71513,5550,77.9%,390,2036,0.6%,11,1
176,丹麦,1640162,34141,1090240,546184,9582,66.5%,24538,3738,0.2%,21,1
177,罗马尼亚,2196394,19668,1899522,236888,19616,86.5%,0,59984,2.7%,52,1
178,北马其顿,268191,1836,239694,20114,1727,89.4%,85,8383,3.1%,24,1
179,挪威,765061,14970,88952,674670,14970,11.6%,0,1439,0.2%,0,1
180,格鲁吉亚,1162773,17265,1001275,146553,11284,86.1%,5947,14945,1.3%,34,1
181,巴基斯坦,1425039,7958,1291725,104045,-4090,90.6%,12019,29269,2.1%,29,1
182,希腊,1920992,19584,1680121,217499,431,87.5%,19073,23372,1.2%,80,1
183,阿尔及利亚,250774,1742,166040,78168,642,66.2%,1090,6566,2.6%,10,1
184,瑞士,2122135,0,1322060,787290,-18997,62.3%,18997,12785,0.6%,0,1
185,克罗地亚,935722,6220,859104,62841,-3311,91.8%,9485,13777,1.5%,46,1
186,奥地利,1828167,27127,1512855,301221,6086,82.8%,21027,14091,0.8%,14,1
187,阿曼,336460,5693,313465,18861,1053,93.2%,4640,4134,1.2%,0,1
188,阿富汗,162111,821,146545,8158,735,90.4%,83,7408,4.6%,3,1
189,巴林,368767,6708,324747,42613,3023,88.1%,3684,1407,0.4%,1,1
190,科威特,539654,0,486373,50785,0,90.1%,0,2496,0.5%,0,1
191,伊拉克,2203365,5582,2104993,73996,-90,95.5%,5657,24376,1.1%,15,1
192,黎巴嫩,914929,7726,682977,222362,7711,74.6%,0,9590,1.0%,15,1
193,以色列,2830161,53928,2380288,441148,-90758,84.1%,144627,8725,0.3%,59,1
194,伊朗,6344179,21996,6102290,109465,18337,96.2%,3615,132424,2.1%,44,1
195,巴西,25351489,207316,22163750,2560816,206621,87.4%,0,626923,2.5%,695,1
196,比利时,3055925,0,2060700,966268,-12926,67.4%,12926,28957,0.9%,0,1
197,西班牙,9779130,0,5839859,3846305,0,59.7%,0,92966,1.0%,0,1
198,瑞典,2070456,0,1321122,733514,-11495,63.8%,11495,15820,0.8%,0,1
199,俄罗斯,11737007,121228,10218151,1188128,91667,87.1%,28944,330728,2.8%,617,1
200,英国,16468522,72143,13484929,2827895,-85308,81.9%,157155,155698,0.9%,296,1
201,意大利,10925485,137427,8135519,2643817,-4180,74.5%,141230,146149,1.3%,377,1
202,印度,41302440,234281,38976122,1831268,-119395,94.4%,352784,495050,1.2%,892,1
203,菲律宾,3545680,16884,3288925,202864,-10723,92.8%,27587,53891,1.5%,20,1
204,芬兰,475431,0,46000,427489,0,9.7%,0,1942,0.4%,0,1
205,斯里兰卡,610103,982,578051,16632,540,94.7%,428,15420,2.5%,14,1
206,柬埔寨,121355,57,117535,805,-8,96.9%,65,3015,2.5%,0,1
207,尼泊尔,950441,3049,854707,83999,-3342,89.9%,6359,11735,1.2%,32,1
208,加拿大,3036011,12947,2771576,230713,2707,91.3%,10106,33722,1.1%,134,1
209,德国,9776648,83418,7622400,2035868,51776,78.0%,31600,118380,1.2%,42,1
210,越南,2263053,0,2017615,207770,0,89.2%,0,37668,1.7%,0,1
211,法国,19058073,332398,12074531,6852959,36301,63.4%,295919,130583,0.7%,178,1
212,美国,75578076,209720,45937985,28732901,132388,60.8%,76132,907190,1.2%,1200,1
213,澳大利亚,2541041,47258,2242246,295035,-12053,88.2%,59225,3760,0.1%,86,1
214,马来西亚,2865984,5139,2780771,53248,1367,97.0%,3767,31965,1.1%,5,1
215,日本,2682936,78109,2003837,660332,33562,74.7%,44517,18767,0.7%,30,1
216,新加坡,348330,5207,326996,20480,408,93.9%,4798,854,0.2%,1,1
217,泰国,2440542,8444,2334050,84316,603,95.6%,7829,22176,0.9%,12,1
