id,content,count
1,疫情,457
2,西安,421
3,美国,242
4,人员,190
5,中国,164
6,防疫,152
7,防控,149
8,工作,118
9,核酸检测,118
10,航班,111
11,新冠,108
12,陕西,98
13,公司,93
14,考试,91
15,健康,91
16,城市,90
17,新冠肺炎,85
18,新增,85
19,国家,83
20,发布,77
21,新闻,77
22,情况,77
23,报道,74
24,确诊病例,73
25,全国,72
26,航空,71
27,考生,70
28,时间,68
29,疫苗,68
30,全球,67
31,男子,65
32,视频,65
33,学校,64
34,措施,63
35,感染,62
36,报告,62
37,服务,62
38,确诊,62
39,西安市,61
40,抗疫,59
41,大学,58
42,本土,58
43,隔离,55
44,民主,55
45,核酸,53
46,环境,53
47,数据,52
48,加油,52
49,地区,51
50,口罩,51
51,病例,50
52,取消,49
53,近日,47
54,影响,46
55,厘子,45
56,政府,43
57,医护,43
58,考研,42
59,村民,42
60,世界,42
61,境外输入,41
62,美,41
63,检测,40
64,水平,40
65,小时,39
66,2021年,39
67,医院,39
68,提供,38
69,记者,38
70,新冠病毒,37
71,工作人员,37
72,保障,37
73,劳动,37
74,研究生,36
75,北京,36
76,斤,36
77,日本,36
78,出行,36
79,中心,36
80,做好,35
81,安排,35
82,通报,35
83,车,35
84,风险,34
85,科技,34
86,现场,34
87,10万,34
88,患者,34
89,违反,34
90,2022年,33
91,参加,33
92,采样,33
93,部门,33
94,死亡,33
95,岁,33
96,长安,32
97,超过,32
98,执勤,32
99,信息,31
100,相关,31
101,山东,31
102,累计,31
103,温暖,31
104,赴,31
105,寒冬,31
106,民警,31
107,显示,30
108,雪乡,30
109,期间,29
110,人数,29
111,网友,29
112,生活,29
113,法律,29
114,乘客,29
115,2021,29
116,发展,29
117,警方,29
118,奥密克戎,28
119,计划,28
120,韩国,28
121,治疗,28
122,学生,28
123,返航,28
124,铁路,27
125,上海,27
126,24时,27
127,2020年,27
128,机票,27
129,常安,26
130,提前,26
131,形势,26
132,指挥部,26
133,考点,26
134,场所,26
135,发现,26
136,人民,26
137,份,26
138,过程,26
139,[心,26
140,校外,25
141,传播,25
142,活动,25
143,病毒,25
144,消息,25
145,轮,25
146,减少,25
147,华,25
148,美元,25
149,就业,25
150,确保,24
151,硕士,24
152,解聘,24
153,家人,24
154,表达,24
155,消杀,24
156,天气,24
157,菜,24
158,出院,24
159,这是,24
160,关注,24
161,退役,24
162,阳性,24
163,网站,24
164,辱骂,24
165,强迫,24
166,聘任,24
167,结束,23
168,原因,23
169,落实,23
170,管理,23
171,国际,23
172,零下,23
173,戴,23
174,配合,23
175,实验室,23
176,回国,23
177,免费,22
178,央视,22
179,当日,22
180,骂,22
181,外籍,22
182,介绍,22
183,列车,22
184,大白菜,22
185,筛查,22
186,调查,22
187,申请,22
188,老师,22
189,发布会,22
190,企业,22
191,社区,22
192,变化,22
193,残疾人,22
194,圣诞节,21
195,毒株,21
196,圣诞,21
197,能力,21
198,近期,21
199,全市,21
200,市场,21
201,持续,21
202,发生,21
203,无症状感染者,21
204,调整,21
205,公布,21
206,155,21
207,希望,21
208,克隆,21
209,猫,21
210,医疗,21
211,经历,21
212,前往,21
213,0时,21
214,智利,21
215,送考,21
216,共产党,21
217,街道,21
218,omicron,21
219,陕西省,20
220,每日,20
221,面临,20
222,通知,20
223,旅客,20
224,广西,20
225,连夜,20
226,1例,20
227,机场,20
228,国内,20
229,高校,20
230,驻,20
231,政策,20
232,统计,20
233,电影,20
234,安倍口罩,20
235,飞往,19
236,英国,19
237,教辱,19
238,蔬菜,19
239,应对,19
240,实行,19
241,增加,19
242,治愈,19
243,重症,19
244,补贴,19
245,提醒,19
246,京,19
247,阴性,19
248,外教,19
249,价格,19
250,表现,19
251,延误,18
252,卫生,18
253,市,18
254,捐献,18
255,上门,18
256,机构,18
257,拥抱,18
258,确认,18
259,武汉,18
260,监考,18
261,社会,18
262,经济,18
263,峰会,18
264,电竞,18
265,奥密克,17
266,戎,17
267,导致,17
268,生产,17
269,建设,17
270,明年,17
271,媒体,17
272,包括,17
273,条件,17
274,装车,17
275,城,17
276,自治区,17
277,解除,17
278,严峻,17
279,消毒,17
280,日前,17
281,莫里森,17
282,穿过,17
283,市民,17
284,平安,17
285,冷链,17
286,运输,17
287,主动,17
288,景区,17
289,员工,16
290,组织,16
291,收到,16
292,接种,16
293,助力,16
294,前来,16
295,过年,16
296,含,16
297,平台,16
298,恢复,16
299,20多,16
300,交警,16
301,增长,16
302,招生,16
303,铜川,16
304,整体,16
305,歧视,16
306,政党,16
307,今日,15
308,感到,15
309,加大,15
310,会议,15
311,全程,15
312,紧急,15
313,自发,15
314,义务,15
315,引发,15
316,老兵,15
317,公安,15
318,有人,15
319,长三角,15
320,辛苦,15
321,小区,15
322,菲律宾,15
323,挑战,14
324,短缺,14
325,当众,14
326,教育,14
327,包装车,14
328,心情,14
329,观察,14
330,网民,14
331,距离,14
332,欧美,14
333,考场,14
334,TikTok,14
335,社交,14
336,正式,14
337,日报,14
338,河南,14
339,团队,14
340,酒店,14
341,接受,14
342,严肃,14
343,管控,14
344,建筑,14
345,出口,14
346,非洲,14
347,代表,14
348,权利,14
349,监狱,14
350,童工,14
351,安倍,14
352,餐券,13
353,午餐,13
354,疯子,13
355,曲江,13
356,康桥,13
357,凌晨,13
358,神经病,13
359,道歉,13
360,菏泽,13
361,王春凤,13
362,努力,13
363,新疆,13
364,死亡病例,13
365,医学,13
366,现有,13
367,行政,13
368,意大利,13
369,专家,13
370,借考,13
371,定点,13
372,送,13
373,车辆,13
374,面对,13
375,启动,13
376,研究,13
377,状态,13
378,证明,13
379,班,13
380,航程,13
381,精神,13
382,合同,13
383,元旦,13
384,单位,13
385,标准,13
386,现象,13
387,行业,13
388,游客,13
389,比赛,13
390,8100,12
391,保证,12
392,应急,12
393,汉语,12
394,情绪,12
395,超,12
396,负责人,12
397,区,12
398,实施,12
399,浙江,12
400,法国,12
401,此前,12
402,2例,12
403,病房,12
404,住院,12
405,本月,12
406,长春,12
407,到达,12
408,本轮,12
409,老人,12
410,疾控,12
411,样本,12
412,支持,12
413,意见,12
414,职工,12
415,拒绝,12
416,采访,12
417,轨迹,12
418,感染者,12
419,高风险,12
420,不当,12
421,条约,12
422,种族,12
423,予以,12
424,感觉,12
425,恶劣,12
426,上午,12
427,海运车,12
428,新高,12
429,应考,12
430,滞留,12
431,退伍,12
432,防控点,12
433,珠三角,12
434,2019年,12
435,农场,12
436,失业,12
437,服用,12
438,新加坡,12
439,战疫,11
440,进出,11
441,带来,11
442,追踪,11
443,有限,11
444,力度,11
445,热点,11
446,强化,11
447,保护,11
448,责任,11
449,最新,11
450,处于,11
451,座,11
452,驰援,11
453,爱,11
454,密切接触者,11
455,安好,11
456,走,11
457,提升,11
458,需求,11
459,重点,11
460,澳大利亚,11
461,回,11
462,终于,11
463,时刻,11
464,微博,11
465,农业,11
466,涉疫,11
467,公共,11
468,各国,11
469,联合,11
470,我国,11
471,守护,11
472,总书记,11
473,暖心,11
474,司机,11
475,过半,11
476,之下,11
477,biangbiang面,11
478,10年,11
479,难以,11
480,供应,11
481,高度,11
482,儿童,11
483,浦东,11
484,天后,11
485,过期,11
486,美式,11
487,工资,11
488,年度,11
489,吃到,10
490,热乎,10
491,饭菜,10
492,制作,10
493,西部,10
494,朝地,10
495,吐痰,10
496,事后,10
497,物资,10
498,居民,10
499,零时,10
500,开行,10
501,广东,10
502,历史,10
503,云南,10
504,辽宁,10
505,办公室,10
506,推动,10
507,微信,10
508,快乐,10
509,去年,10
510,人士,10
511,唯一,10
512,关键,10
513,↓↓,10
514,聚焦,10
515,身边,10
516,官方,10
517,波,10
518,案件,10
519,网络,10
520,春节,10
521,指出,10
522,阶段,10
523,症状,10
524,小事,10
525,发达,10
526,孩子,10
527,推进,10
528,困难,10
529,2017年,10
530,购买,10
531,冠军,10
532,辛尼斯特拉,10
533,携手,10
534,猎鹰号,10
535,硬气膜,10
536,红十字会,10
537,血液,10
538,目标,10
539,御寒,10
540,内蒙古,10
541,「,10
542,达美,10
543,起飞,10
544,顾彬彬,10
545,西雅图,10
546,提出,10
547,评价,10
548,业主,10
549,遭受,10
550,私营,10
551,批准,10
552,妇女,10
553,性骚扰,10
554,收入,10
555,利用,10
556,辉瑞,10
557,领取,10
558,土耳其,10
559,鼠,10
560,决策,9
561,财经,9
562,11时,9
563,发布者,9
564,转达,9
565,错,9
566,词语,9
567,有意,9
568,侮辱,9
569,后悔,9
570,中央,9
571,职业,9
572,下降,9
573,聚集,9
574,货物,9
575,平均,9
576,广播,9
577,最多,9
578,抓紧,9
579,直辖市,9
580,兵团,9
581,转为,9
582,违法,9
583,下令,9
584,转移,9
585,依然,9
586,152,9
587,封条,9
588,查询,9
589,找到,9
590,宣传,9
591,设施,9
592,提示,9
593,美军,9
594,拥有,9
595,↓,9
596,军人,9
597,一线,9
598,运营,9
599,新型,9
600,直播,9
601,当天,9
602,印度,9
603,依法,9
604,工业,9
605,危机,9
606,快速,9
607,处罚,9
608,志愿者,9
609,吐槽,9
610,高速,9
611,机制,9
612,朋友,9
613,最终,9
614,买,9
615,防护,9
616,客户端,9
617,四,9
618,校,9
619,强制,9
620,车队,9
621,男,9
622,发表,9
623,资源,9
624,陕视,9
625,人群,9
626,旅游,9
627,本次,9
628,创,9
629,跨市,9
630,身份,9
631,瞬间,9
632,平等,9
633,开考,9
634,单程,9
635,优异,9
636,程度,9
637,人权,9
638,马克思主义,9
639,人民币,9
640,抽签,9
641,文档,9
642,访问,9
643,更新,9
644,delta,9
645,公告,8
646,降低,8
647,潜在,8
648,6000,8
649,假期,8
650,稳定,8
651,出户,8
652,资讯,8
653,闪电,8
654,难关,8
655,千年,8
656,咸阳市,8
657,常态化,8
658,群众,8
659,程序,8
660,专项,8
661,用户,8
662,接种疫苗,8
663,设备,8
664,弱,8
665,顺利,8
666,集体,8
667,联邦,8
668,攻击,8
669,直击,8
670,深圳,8
671,故事,8
672,因素,8
673,读,8
674,严寒,8
675,贡献,8
676,制定,8
677,每人,8
678,项,8
679,谢谢,8
680,屁事,8
681,旅行,8
682,成员,8
683,愈,8
684,接触,8
685,燕郊,8
686,疯狂,8
687,发帖,8
688,规模,8
689,痊愈,8
690,一家,8
691,搏击,8
692,反对,8
693,带,8
694,刑事,8
695,返,8
696,250万,8
697,陆续,8
698,供应链,8
699,留意,8
700,行程,8
701,健康码,8
702,期待,8
703,吃,8
704,纽约,8
705,献血,8
706,推迟,8
707,手术,8
708,用于,8
709,外国人,8
710,条款,8
711,暂停,8
712,外出,8
713,村,8
714,48,8
715,举办,8
716,][,8
717,开放,8
718,海运,8
719,上市,8
720,规格,8
721,尺寸,8
722,解雇,8
723,尊重,8
724,457万,8
725,上力,8
726,年龄,8
727,指数,8
728,引领型,8
729,得分,8
730,人口,8
731,指标,8
732,角度,8
733,冠病,8
734,quot,8
735,方法,8
736,成立,8
737,专班,8
738,对外,8
739,邻居,8
740,华为,8
741,意识,8
742,领域,8
743,当作,8
744,少年,8
745,犯人们,8
746,公约,8
747,女性,8
748,给予,8
749,领导人,8
750,西方,8
751,100多,8
752,岸田,8
753,星星,8
754,150,8
755,研考,8
756,尿布,8
757,日元,8
758,布口罩,8
759,服药,8
760,FDA,8
761,方舱,8
762,年底,8
763,系统,8
764,满洲里,8
765,细胞,8
766,校园,7
767,考生们,7
768,境外,7
769,国,7
770,流行,7
771,制度,7
772,迎来,7
773,湖南,7
774,运行图,7
775,预计,7
776,早点,7
777,75,7
778,78,7
779,防城港市,7
780,公交,7
781,家庭,7
782,临床,7
783,首次,7
784,护,7
785,集团,7
786,电话,7
787,指定,7
788,全员,7
789,俱乐部,7
790,准考证,7
791,休息,7
792,暴发,7
793,美方,7
794,件,7
795,分析,7
796,被迫,7
797,紧张,7
798,永远,7
799,冠状,7
800,维护,7
801,爆发,7
802,事实,7
803,享受,7
804,文,7
805,压力,7
806,回家,7
807,男朋友,7
808,见面,7
809,数字,7
810,高出,7
811,扩散,7
812,肆虐,7
813,封控,7
814,Kep1er,7
815,回应,7
816,足够,7
817,未来,7
818,机会,7
819,只能,7
820,生命,7
821,流调,7
822,浙江省,7
823,检查,7
824,投入,7
825,大使馆,7
826,使领馆,7
827,数量,7
828,寒冷,7
829,位于,7
830,高铁,7
831,不尊重,7
832,合约,7
833,抱抱,7
834,销售,7
835,排查,7
836,全省,7
837,1.,7
838,入境,7
839,辽宁省,7
840,报备,7
841,作用,7
842,物品,7
843,效果,7
844,大规模,7
845,力量,7
846,出门,7
847,州,7
848,新华社,7
849,公安局,7
850,一同,7
851,形式,7
852,落后,7
853,通告,7
854,节目,7
855,表面,7
856,飞机,7
857,委员会,7
858,上涨,7
859,事件,7
860,产业,7
861,优秀,7
862,同事,7
863,呈,7
864,感动,7
865,工人,7
866,殴打,7
867,第三,7
868,联合国,7
869,第四,7
870,人类,7
871,对象,7
872,普通人,7
873,取暖,7
874,同学,7
875,项目,7
876,日媒,7
877,发放,7
878,质量,7
879,全世界,7
880,截止,7
881,旧书,7
882,签约,7
883,伙伴,7
884,纸箱,7
885,杜特尔特,7
886,前夕,6
887,凭票,6
888,领餐,6
889,可口,6
890,汉莎,6
891,激增,6
892,刚刚,6
893,德国,6
894,声明,6
895,供应量,6
896,保供,6
897,央视网,6
898,返回,6
899,18时,6
900,成武,6
901,期盼,6
902,渡,6
903,87,6
904,140,6
905,四川,6
906,疑似病例,6
907,重症病例,6
908,香港,6
909,台湾,6
910,超市,6
911,防护服,6
912,单日,6
913,下达,6
914,研发,6
915,老年人,6
916,歌曲,6
917,鼓励,6
918,日常,6
919,区域,6
920,暂时,6
921,变异,6
922,观点,6
923,有序,6
924,身份证,6
925,雇员,6
926,理由,6
927,开通,6
928,操作,6
929,威胁,6
930,内容,6
931,政治,6
932,挺身而出,6
933,大学生,6
934,流动,6
935,身体,6
936,初筛,6
937,doge,6
938,重视,6
939,看待,6
940,回到,6
941,交通,6
942,600万,6
943,1000,6
944,控制,6
945,担心,6
946,大白,6
947,没事,6
948,界面,6
949,国务院,6
950,联防,6
951,联控,6
952,英雄,6
953,遭遇,6
954,反复,6
955,外地,6
956,医务,6
957,至上,6
958,百姓,6
959,盲盒,6
960,比利时,6
961,离开,6
962,称为,6
963,39,6
964,行程史,6
965,会展,6
966,各项,6
967,同步,6
968,住,6
969,登机,6
970,时报,6
971,血库,6
972,都会,6
973,雇主,6
974,捐,6
975,成功,6
976,战士,6
977,慢跑,6
978,火龙果,6
979,采购,6
980,县,6
981,岗位,6
982,食品,6
983,垃圾,6
984,养老,6
985,KCIS,6
986,我校,6
987,头条,6
988,坚守,6
989,春运,6
990,人次,6
991,羞辱,6
992,报考,6
993,部署,6
994,尽考,6
995,小朋友,6
996,感受,6
997,正能量,6
998,冻僵,6
999,红肿,6
1000,协调,6
1001,2022,6
1002,探索,6
1003,民生,6
1004,上路,6
1005,拘留,6
1006,号,6
1007,推出,6
1008,入学,6
1009,考试院,6
1010,性别,6
1011,查核,6
1012,启用,6
1013,备用,6
1014,感谢,6
1015,触摸,6
1016,跪地,6
1017,温柔,6
1018,肺炎,6
1019,破坏,6
1020,研考生,6
1021,考卷,6
1022,一大队,6
1023,请战,6
1024,出入口,6
1025,石磊,6
1026,30余,6
1027,辅警,6
1028,后浪,6
1029,顾客,6
1030,手续,6
1031,华人,6
1032,旧金山,6
1033,卡,6
1034,清华,6
1035,学院,6
1036,差距,6
1037,地级市,6
1038,层面,6
1039,二级,6
1040,差异,6
1041,效用,6
1042,凉,6
1043,喷,6
1044,原则,6
1045,雁塔区,6
1046,手机,6
1047,户外,6
1048,凯尔,6
1049,维吾尔,6
1050,劳动力,6
1051,人间,6
1052,揭露,6
1053,把式,6
1054,冷战,6
1055,论文,6
1056,喜欢,6
1057,情感,6
1058,灯泡,6
1059,详情,6
1060,中小企业,6
1061,逃犯,6
1062,当成,6
1063,土壤,6
1064,废弃,6
1065,征集,6
1066,提到,6
1067,枚,6
1068,冠口,6
1069,Paxlovid,6
1070,药物,6
1071,此药,6
1072,每次,6
1073,89%,6
1074,实验,6
1075,药,6
1076,符合,6
1077,缴费,6
1078,人才,6
1079,昆明,6
1080,安宁市,6
1081,统筹,6
1082,选房,6
1083,顺序号,6
1084,囤积,6
1085,捐赠,6
1086,大三,6
1087,校内,6
1088,互助,6
1089,版本,6
1090,永凯,6
1091,便捷,6
1092,喷洒,6
1093,20万,6
1094,代理,6
1095,新时代,6
1096,事迹,6
1097,全域,6
1098,冰雪,6
1099,大世界,6
1100,校备,5
1101,新闻网,5
1102,FlightAware,5
1103,周末,5
1104,欧洲,5
1105,株,5
1106,责任人,5
1107,畅通,5
1108,监测,5
1109,用途,5
1110,演出,5
1111,本周,5
1112,江苏,5
1113,气温,5
1114,总统,5
1115,事故,5
1116,沿海,5
1117,接近,5
1118,米,5
1119,MV,5
1120,撂翻,5
1121,延安市,5
1122,4例,5
1123,趋势,5
1124,昨天,5
1125,明天,5
1126,吉林,5
1127,即可,5
1128,民众,5
1129,呼吁,5
1130,承诺,5
1131,散发,5
1132,患,5
1133,连续,5
1134,设立,5
1135,绍兴市,5
1136,岸田文雄,5
1137,ABC,5
1138,抱,5
1139,礼物,5
1140,款,5
1141,群体,5
1142,发言人,5
1143,出战,5
1144,战书,5
1145,上万,5
1146,致敬,5
1147,洛杉矶,5
1148,权益,5
1149,第五,5
1150,真的,5
1151,勇敢,5
1152,解决,5
1153,遇见,5
1154,到来,5
1155,负责,5
1156,青岛,5
1157,可爱,5
1158,作出,5
1159,美媒,5
1160,迄今,5
1161,传染病,5
1162,预防,5
1163,公众号,5
1164,自称,5
1165,看病,5
1166,沈丘,5
1167,平安夜,5
1168,支援,5
1169,肯定,5
1170,互联网,5
1171,危险,5
1172,330,5
1173,水果,5
1174,箱,5
1175,加油],5
1176,按下,5
1177,习近平,5
1178,身着,5
1179,破防,5
1180,时期,5
1181,退休,5
1182,花费,5
1183,师生,5
1184,41,5
1185,风险区,5
1186,北京市,5
1187,所在县,5
1188,旅居史,5
1189,中高风险,5
1190,32,5
1191,等候,5
1192,通州,5
1193,采集,5
1194,间断,5
1195,送达,5
1196,办公,5
1197,官员,5
1198,改变,5
1199,排除,5
1200,客流,5
1201,刷出,5
1202,50,5
1203,仓库,5
1204,分级,5
1205,分类,5
1206,辽,5
1207,4.,5
1208,处置,5
1209,规范,5
1210,通风,5
1211,消除,5
1212,全民,5
1213,各方,5
1214,坚定,5
1215,上演,5
1216,作揖,5
1217,加剧,5
1218,戳,5
1219,4000,5
1220,港,5
1221,补充,5
1222,70,5
1223,便宜,5
1224,一半,5
1225,意味着,5
1226,电商,5
1227,开启,5
1228,人民政府,5
1229,多种,5
1230,分局,5
1231,始终,5
1232,同比,5
1233,新增病例,5
1234,晚上,5
1235,小姑娘,5
1236,和平,5
1237,阻碍,5
1238,排队,5
1239,熔断,5
1240,真实,5
1241,一个个,5
1242,面前,5
1243,抗疫人,5
1244,西北,5
1245,合作,5
1246,值得,5
1247,广州,5
1248,西班牙,5
1249,胜利,5
1250,奋斗,5
1251,业务,5
1252,DL287,5
1253,载有,5
1254,脑子,5
1255,短板,5
1256,占比,5
1257,优势,5
1258,经费,5
1259,治理,5
1260,味觉,5
1261,喝,5
1262,嗅觉,5
1263,基层,5
1264,10时许,5
