id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
37,老挝,145507,335,7660,137207,332,5.3%,0,640,0.4%,3,1
38,伯利兹,57003,24,55743,608,-95,97.8%,119,652,1.1%,0,1
39,缅甸,603263,2243,553891,29971,-773,91.8%,3009,19401,3.2%,7,1
40,多米尼克,11502,214,11127,313,16,96.7%,197,62,0.5%,1,1
41,莫桑比克,225162,9,221942,1022,-360,98.6%,368,2198,1.0%,1,1
42,叙利亚,55243,53,48978,3158,-125,88.7%,175,3107,5.6%,3,1
43,马恩岛,24169,185,23079,1009,100,95.5%,85,81,0.3%,0,1
44,巴布亚新几内亚,41533,0,39905,989,0,96.1%,0,639,1.5%,0,1
45,厄立特里亚,9719,2,9613,3,-3,98.9%,5,103,1.1%,0,1
46,乌干达,163446,0,100097,59756,0,61.2%,0,3593,2.2%,0,1
47,安哥拉,98855,26,96817,138,23,97.9%,3,1900,1.9%,0,1
48,东帝汶,22784,25,22566,89,-101,99.0%,126,129,0.6%,0,1
49,新喀里多尼亚,59217,0,55768,3144,0,94.2%,0,305,0.5%,0,1
50,马达加斯加,63791,0,59002,3416,0,92.5%,0,1373,2.2%,0,1
51,津巴布韦,241548,706,231012,5128,449,95.6%,250,5408,2.2%,7,1
52,佛得角,55906,1,55438,67,-4,99.2%,5,401,0.7%,0,1
53,蒙特塞拉特,166,2,162,2,2,97.6%,0,2,1.2%,0,1
54,海地,30433,45,26027,3579,-203,85.5%,244,827,2.7%,4,1
55,尼日尔,8774,5,8454,13,3,96.4%,2,307,3.5%,0,1
56,乍得,7258,0,4874,2194,0,67.2%,0,190,2.6%,0,1
57,萨尔瓦多,156364,0,132410,19860,-1,84.7%,0,4094,2.6%,1,1
58,尼加拉瓜,18203,0,4225,13756,0,23.2%,0,222,1.2%,0,1
59,斐济,64060,0,62208,1018,0,97.1%,0,834,1.3%,0,1
60,毛里求斯,33496,214,30039,2671,-166,89.7%,380,786,2.3%,0,1
61,赞比亚,314850,691,309057,1833,417,98.2%,273,3960,1.3%,1,1
62,吉布提,15564,14,15359,16,14,98.7%,0,189,1.2%,0,1
63,吉尔吉斯斯坦,200707,20,195786,1950,-8,97.5%,27,2971,1.5%,1,1
64,巴巴多斯,56679,175,55093,1263,149,97.2%,26,323,0.6%,0,1
65,黑山,231313,112,227735,886,-28,98.5%,139,2692,1.2%,1,1
66,冈比亚,11963,0,11583,15,0,96.8%,0,365,3.1%,0,1
67,格陵兰岛,11849,7,2761,9068,7,23.3%,0,20,0.2%,0,1
68,贝宁,26575,0,25506,906,0,96.0%,0,163,0.6%,0,1
69,索马里,26400,0,13182,11870,0,49.9%,0,1348,5.1%,0,1
70,坦桑尼亚,33726,106,183,32743,104,0.5%,0,800,2.4%,2,1
71,利比里亚,7392,3,5747,1351,3,77.7%,0,294,4.0%,0,1
72,圭亚那合作共和国,63107,14,61684,199,7,97.7%,6,1224,1.9%,1,1
73,马约特,36703,0,2964,33552,0,8.1%,0,187,0.5%,0,1
74,巴哈马,33188,0,32087,330,0,96.7%,0,771,2.3%,0,1
75,乌兹别克斯坦,237129,14,234447,1045,-61,98.9%,75,1637,0.7%,0,1
76,瓜德罗普,130705,4063,2250,127612,4057,1.7%,0,843,0.6%,6,1
77,开曼群岛,19373,0,8553,10803,0,44.1%,0,17,0.1%,0,1
78,刚果（布）,24041,21,20178,3485,21,83.9%,0,378,1.6%,0,1
79,中非共和国,14320,0,6859,7348,0,47.9%,0,113,0.8%,0,1
80,塞舌尔,39605,0,39212,230,0,99.0%,0,163,0.4%,0,1
81,赤道几内亚,15894,0,15670,41,0,98.6%,0,183,1.2%,0,1
82,纳米比亚,157366,8,153069,283,8,97.3%,0,4014,2.6%,0,1
83,卢旺达,129576,2,45522,82596,2,35.1%,0,1458,1.1%,0,1
84,斯威士兰,69379,20,67876,111,15,97.8%,5,1392,2.0%,0,1
85,毛里塔尼亚,58657,2,57648,28,1,98.3%,0,981,1.7%,1,1
86,阿鲁巴,33732,0,33462,58,0,99.2%,0,212,0.6%,0,1
87,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
88,苏里南,78705,31,49365,28021,31,62.7%,0,1319,1.7%,0,1
89,库拉索,39133,0,38533,336,0,98.5%,0,264,0.7%,0,1
90,圣卢西亚,22822,3,22406,52,-18,98.2%,21,364,1.6%,0,1
91,圣文森特和格林纳丁斯,6742,0,6634,2,0,98.4%,0,106,1.6%,0,1
92,安提瓜和巴布达,7461,6,7305,21,2,97.9%,4,135,1.8%,0,1
93,危地马拉,800403,2592,753773,29503,-1288,94.2%,3870,17127,2.1%,10,1
94,乌拉圭,860663,1530,842254,11334,-520,97.9%,2040,7075,0.8%,10,1
95,委内瑞拉,517720,352,508691,3374,-31,98.3%,382,5655,1.1%,1,1
96,苏丹,61643,12,40329,16449,12,65.4%,0,4865,7.9%,0,1
97,几内亚,36427,0,33000,2987,0,90.6%,0,440,1.2%,0,1
98,埃塞俄比亚,469134,48,421411,40239,20,89.8%,23,7484,1.6%,5,1
99,哈萨克斯坦,1304220,89,1279441,11137,-918,98.1%,1007,13642,1.0%,0,1
100,肯尼亚,323140,25,317465,31,-214,98.2%,236,5644,1.7%,3,1
101,特立尼达和多巴哥,131840,414,108546,19621,412,82.3%,0,3673,2.8%,2,1
102,加蓬,47564,2,47212,49,-14,99.3%,16,303,0.6%,0,1
103,加纳,160681,0,159044,192,0,99.0%,0,1445,0.9%,0,1
104,法属波利尼西亚,70158,611,33500,36015,611,47.7%,0,643,0.9%,0,1
105,古巴,1075030,561,1064144,2384,-8,99.0%,569,8502,0.8%,0,1
106,留尼汪岛,310181,0,298082,11419,0,96.1%,0,680,0.2%,0,1
107,科特迪瓦,81571,12,80576,200,-109,98.8%,121,795,1.0%,0,1
108,洪都拉斯,414714,0,129792,274110,0,31.3%,0,10812,2.6%,0,1
109,玻利维亚,896744,461,804502,70770,-1018,89.7%,1479,21472,2.4%,0,1
110,圣马丁岛,9599,10,9463,51,1,98.6%,9,85,0.9%,0,1
111,圣巴泰勒米岛,3780,0,462,3312,0,12.2%,0,6,0.2%,0,1
112,牙买加,128273,18,79094,46342,-36,61.7%,50,2837,2.2%,4,1
113,土耳其,14488373,33243,14013492,378787,-35722,96.7%,68822,96094,0.7%,143,1
114,刚果（金）,86290,117,50930,34025,117,59.0%,0,1335,1.5%,0,1
115,巴拿马,758923,301,747729,3066,-25,98.5%,323,8128,1.1%,3,1
116,蒙古国,466642,120,313256,151209,119,67.1%,0,2177,0.5%,1,1
117,布基纳法索,20751,0,20309,67,0,97.9%,0,375,1.8%,0,1
118,塞浦路斯,344856,2866,124370,219597,2863,36.1%,0,889,0.3%,3,1
119,文莱,104022,3849,64081,39785,515,61.6%,3333,156,0.1%,1,1
120,马提尼克,126221,0,104,125217,0,0.1%,0,900,0.7%,0,1
121,法属圭亚那,78025,55,11254,66377,55,14.4%,0,394,0.5%,0,1
122,法罗群岛,34237,0,7693,26516,0,22.5%,0,28,0.1%,0,1
123,阿尔巴尼亚,272479,75,267876,1119,-29,98.3%,104,3484,1.3%,0,1
124,孟加拉国,1948798,327,1855249,64449,-2155,95.2%,2479,29100,1.5%,3,1
125,保加利亚,1109581,1920,871306,202247,-1887,78.5%,3776,36028,3.2%,31,1
126,摩尔多瓦,506681,226,486651,8711,-589,96.0%,809,11319,2.2%,6,1
127,马尔代夫,173991,329,159387,14307,-107,91.6%,436,297,0.2%,0,1
128,巴拉圭,645383,411,618202,8664,-385,95.8%,780,18517,2.9%,16,1
129,马耳他,72421,153,70318,1490,76,97.1%,76,613,0.8%,1,1
130,哥斯达黎加,821813,1449,717893,95771,-1740,87.4%,3183,8149,1.0%,6,1
131,哥伦比亚,6074874,739,5905559,30095,-382,97.2%,1086,139220,2.3%,35,1
132,多哥,36843,5,36447,124,-15,98.9%,20,272,0.7%,0,1
133,秘鲁,3531075,1065,1720665,1599046,1016,48.7%,0,211364,6.0%,49,1
134,斯洛伐克,1546510,12066,1389900,137793,-3112,89.9%,15147,18817,1.2%,31,1
135,喀麦隆,119322,0,117263,133,0,98.3%,0,1926,1.6%,0,1
136,梵蒂冈,29,0,28,1,0,96.6%,0,0,0.0%,0,1
137,塞尔维亚,1934953,4516,1867601,51819,-4459,96.5%,8930,15533,0.8%,45,1
138,直布罗陀,15792,47,15354,337,23,97.2%,24,101,0.6%,0,1
139,不丹,16277,331,12187,4083,-43,74.9%,374,7,0.0%,0,1
140,列支敦士登,13590,119,12895,616,-76,94.9%,195,79,0.6%,0,1
141,巴勒斯坦,579348,277,568547,5496,-366,98.1%,635,5305,0.9%,8,1
142,南非,3690291,1867,3571758,18852,1739,96.8%,97,99681,2.7%,31,1
143,波黑,372962,145,192218,165134,134,51.5%,0,15610,4.2%,11,1
144,匈牙利,1814362,2377,1650643,119066,-2458,91.0%,4781,44653,2.5%,54,1
145,斯洛文尼亚,912193,2330,881094,24711,-40,96.6%,2364,6388,0.7%,6,1
146,波兰,5788363,13425,5160958,514219,4781,89.2%,8460,113186,2.0%,184,1
147,阿根廷,8961595,6096,8758109,76477,1968,97.7%,4074,127009,1.4%,54,1
148,智利,3249890,19097,2389209,817154,-6985,73.5%,25838,43527,1.3%,244,1
149,乌克兰,4888473,3022,4058020,723554,2977,83.0%,0,106899,2.2%,45,1
150,沙特阿拉伯,748311,190,729661,9636,-266,97.5%,455,9014,1.2%,1,1
151,突尼斯,1018447,12103,978788,11650,7889,96.1%,4168,28009,2.8%,46,1
152,塞内加尔,85782,7,83761,59,-4,97.6%,11,1962,2.3%,0,1
153,拉脱维亚,726868,7055,607775,113696,7042,83.6%,0,5397,0.7%,13,1
154,摩洛哥,1161925,72,1144733,1159,-192,98.5%,264,16033,1.4%,0,1
155,约旦,1654677,0,1572386,68409,0,95.0%,0,13882,0.8%,0,1
156,葡萄牙,3380263,27389,2876177,482801,7633,85.1%,19719,21285,0.6%,37,1
157,安道尔,38794,84,37925,717,17,97.8%,67,152,0.4%,0,1
158,印度尼西亚,5847900,21311,5296634,399853,-17366,90.6%,38399,151413,2.6%,278,1
159,捷克,3670380,9076,3554779,76501,4613,96.9%,4427,39100,1.1%,36,1
160,多米尼加,576220,91,571339,509,-465,99.2%,555,4372,0.8%,1,1
161,亚美尼亚,421842,122,407933,5341,-116,96.7%,235,8568,2.0%,3,1
162,爱尔兰,1332701,1698,1218272,107839,-2082,91.4%,3773,6590,0.5%,7,1
163,卢森堡,191006,1082,179255,10747,278,93.8%,803,1004,0.5%,1,1
164,厄瓜多尔,843760,2185,443880,364564,2178,52.6%,0,35316,4.2%,7,1
165,卡塔尔,358821,127,356577,1572,-197,99.4%,324,672,0.2%,0,1
166,圣马力诺,14523,0,14198,213,0,97.8%,0,112,0.8%,0,1
167,摩纳哥,9686,49,9435,200,30,97.4%,19,51,0.5%,0,1
168,冰岛,155877,2633,75685,80115,2632,48.6%,0,77,0.0%,1,1
169,墨西哥,5591871,8165,4880174,391090,7921,87.3%,0,320607,5.7%,244,1
170,阿塞拜疆,790153,270,777960,2618,-311,98.5%,564,9575,1.2%,17,1
171,白俄罗斯,935684,1497,928536,530,-35,99.2%,1522,6618,0.7%,10,1
172,新西兰,328836,0,118883,209862,0,36.2%,0,91,0.0%,0,1
173,立陶宛,956180,5634,871258,76315,970,91.1%,4627,8607,0.9%,37,1
174,尼日利亚,254861,84,249307,2412,-14,97.8%,98,3142,1.2%,0,1
175,埃及,494519,884,424098,46152,549,85.8%,322,24269,4.9%,13,1
176,荷兰,6986628,74518,5328362,1636591,-114890,76.3%,189367,21675,0.3%,41,1
177,爱沙尼亚,525748,2469,421037,102384,-3874,80.1%,6336,2327,0.4%,7,1
178,丹麦,2783384,13503,2559477,218858,-10266,92.0%,23728,5049,0.2%,41,1
179,罗马尼亚,2784651,3565,2606660,113765,3495,93.6%,0,64226,2.3%,70,1
180,北马其顿,300714,292,289532,2065,-18,96.3%,303,9117,3.0%,7,1
181,挪威,1341163,7884,88952,1250458,7795,6.6%,0,1753,0.1%,89,1
182,格鲁吉亚,1633443,1970,1581376,35562,-5353,96.8%,7294,16505,1.0%,29,1
183,巴基斯坦,1517512,639,1469405,17809,54,96.8%,581,30298,2.0%,4,1
184,希腊,2583366,45198,2370821,186121,17406,91.8%,27671,26424,1.0%,121,1
185,阿尔及利亚,265366,23,177977,80528,-8,67.1%,29,6861,2.6%,2,1
186,瑞士,3026923,31952,2447480,566082,-283,80.9%,32216,13361,0.4%,19,1
187,克罗地亚,1069317,1728,1043768,10255,539,97.6%,1171,15294,1.4%,18,1
188,奥地利,3022079,49432,2671393,335550,21957,88.4%,27452,15136,0.5%,23,1
189,阿曼,386003,234,377476,4277,-658,97.8%,891,4250,1.1%,1,1
190,阿富汗,175893,0,158284,9970,0,90.0%,0,7639,4.3%,0,1
191,巴林,533748,1535,516318,15968,-1153,96.7%,2687,1462,0.3%,1,1
192,科威特,624922,368,617634,4739,-285,98.8%,652,2549,0.4%,1,1
193,伊拉克,2311238,699,2262122,24026,-598,97.9%,1289,25090,1.1%,8,1
194,黎巴嫩,1082419,1082,974422,97812,-283897,90.0%,284972,10185,0.9%,7,1
195,以色列,3704116,6171,3641612,52146,-2553,98.3%,8724,10358,0.3%,0,1
196,伊朗,7113591,6424,6761892,213127,-1373,95.1%,7658,138572,1.9%,139,1
197,巴西,29249903,49078,27556598,1039158,-77411,94.2%,125837,654147,2.2%,652,1
198,比利时,3629671,0,3333536,265755,-15405,91.8%,15405,30380,0.8%,0,1
199,西班牙,11204125,21936,10254207,848841,-18185,91.5%,39988,101077,0.9%,133,1
200,瑞典,2465099,2147,2356320,91063,-17467,95.6%,19558,17716,0.7%,56,1
201,俄罗斯,17242043,51231,15194927,1687531,-98068,88.1%,148634,359585,2.1%,665,1
202,英国,19457976,66870,18182482,1112870,15099,93.4%,51648,162624,0.8%,123,1
203,意大利,13214498,49815,12086850,971155,-9599,91.5%,59258,156493,1.2%,156,1
204,印度,42984261,4184,42426328,42188,-2474,98.7%,6554,515745,1.2%,104,1
205,菲律宾,3669283,0,3564630,47471,0,97.1%,0,57182,1.6%,0,1
206,芬兰,713103,10051,46000,664530,10051,6.5%,0,2573,0.4%,0,1
207,斯里兰卡,654916,1307,618616,19926,1168,94.5%,117,16374,2.5%,22,1
208,柬埔寨,133738,238,128300,2393,-75,95.9%,312,3045,2.3%,1,1
209,尼泊尔,977786,77,960497,5340,-352,98.2%,429,11949,1.2%,0,1
210,加拿大,3350160,6496,3200818,112110,1180,95.5%,5266,37232,1.1%,50,1
211,德国,16636606,226564,13153300,3357637,16353,79.1%,210100,125669,0.8%,111,1
212,越南,5260495,265163,2908365,2310973,199182,55.3%,65872,41157,0.8%,109,1
213,法国,23308880,69190,22011308,1157692,-23155,94.4%,92190,139880,0.6%,155,1
214,美国,81108786,51148,55600175,24517351,-165034,68.6%,214324,991260,1.2%,1858,1
215,澳大利亚,3535620,38073,3250184,279885,-20205,91.9%,58256,5551,0.2%,22,1
216,马来西亚,3741986,30246,3393999,314420,3480,90.7%,26653,33567,0.9%,113,1
217,日本,5618609,61135,4911283,681605,-644,87.4%,61591,25721,0.5%,188,1
218,新加坡,901758,17051,837836,62806,3333,92.9%,13707,1116,0.1%,11,1
219,泰国,3136649,22984,2890076,222995,-1251,92.1%,24161,23578,0.8%,74,1
