id,content,count
1,疫情,414
2,核酸检测,120
3,医院,114
4,核酸,105
5,候诊,94
6,防控,86
7,人员,64
8,开放,60
9,采样,59
10,吉林,54
11,发热,54
12,门诊,54
13,工作,52
14,西安,51
15,上海,47
16,小区,45
17,加油,44
18,小时,44
19,时间,43
20,][,42
21,确诊病例,42
22,含,41
23,数量,40
24,人数,40
25,希望,36
26,真的,36
27,隔离,35
28,结束,32
29,长春,31
30,青岛,30
31,单位,30
32,天津市,30
33,做好,29
34,阴性,28
35,确诊,28
36,通知,27
37,配合,27
38,相关,27
39,报告,27
40,西安市,27
41,学校,26
42,中心,26
43,中医药,26
44,吃,25
45,深圳,25
46,健康,25
47,情况,25
48,北京,25
49,人民,25
50,检测,25
51,科技,24
52,证明,24
53,新增,24
54,出行,24
55,市民,24
56,信息,23
57,新冠肺炎,23
58,社区,23
59,本土,22
60,48,22
61,居家,22
62,生活,21
63,防疫,21
64,收到,21
65,时空,21
66,居民,21
67,允悲,21
68,四,21
69,地区,21
70,暂停,20
71,期间,20
72,全员,20
73,抗疫,20
74,指挥部,20
75,发布,20
76,阳性,20
77,妈妈,20
78,安排,20
79,农业,19
80,学院,19
81,全市,19
82,本轮,19
83,中国,19
84,新冠,18
85,学生,18
86,陕西省,18
87,关注,18
88,短信,18
89,新闻,18
90,[泪,18
91,大学,18
92,发布会,17
93,记者,17
94,服务,17
95,出入,17
96,区,17
97,拳头,16
98,出门,16
99,市,16
100,实行,16
101,管理,16
102,近期,16
103,感觉,16
104,轮,16
105,口罩,15
106,doge,15
107,伴随者,15
108,政策,15
109,就诊,15
110,青春,14
111,苦涩,14
112,风险,14
113,管控,14
114,措施,14
115,悲伤,14
116,春天,14
117,封,14
118,患者,14
119,凌晨,13
120,微博,13
121,感冒,13
122,代表,13
123,感染者,13
124,莱西,13
125,免费,13
126,发展,13
127,排队,13
128,快点,12
129,酒店,12
130,图书馆,12
131,村,12
132,岁,12
133,朋友,12
134,超话,12
135,发现,12
136,症状,12
137,防护,12
138,寅,12
139,文,12
140,天津,12
141,大爷,12
142,占,11
143,交通,11
144,恢复,11
145,日子,11
146,密切接触者,11
147,长春市,11
148,身份证,11
149,全国,11
150,支持,11
151,队伍,11
152,旅客,11
153,莲湖区,11
154,感染,11
155,公共,11
156,专家,11
157,吉林市,11
158,九台,11
159,三年,10
160,下午,10
161,排查,10
162,电话,10
163,密接,10
164,美国,10
165,回家,10
166,封闭式,10
167,启动,10
168,停止,10
169,陕西,10
170,2022年,10
171,创新,10
172,爸爸,10
173,提示,10
174,主动,10
175,医科,10
176,列车,10
177,市级,10
178,专家组,10
179,诊断,10
180,快快,9
181,城市,9
182,落实,9
183,努力,9
184,区域,9
185,疾控,9
186,时光,9
187,表妹,9
188,通告,9
189,中药,9
190,泪],9
191,米,9
192,新区,9
193,居住地,9
194,平安,9
195,玩,9
196,物资,9
197,宝鸡,9
198,工作人员,9
199,保障,9
200,美好,8
201,车站,8
202,传播,8
203,甘肃,8
204,微信,8
205,最新,8
206,害怕,8
207,搞,8
208,孩子,8
209,不行,8
210,上海市,8
211,接触,8
212,记录,8
213,控制,8
214,赶紧,8
215,消息,8
216,国家,8
217,地点,8
218,天天,8
219,朝阳区,8
220,伯礼,8
221,中医,8
222,身边,8
223,开心,8
224,早上,8
225,乘坐,8
226,居住,8
227,坐,8
228,机构,8
229,告知,8
230,医疗,8
231,第三,8
232,高新区,8
233,病毒,8
234,戴,8
235,企业,8
236,办理,8
237,四点,7
238,形势,7
239,扩散,7
240,监测,7
241,各项,7
242,资源,7
243,动态,7
244,咨询,7
245,依旧,7
246,可怜,7
247,抓狂,7
248,升级,7
249,期待,7
250,三轮,7
251,事项,7
252,办公,7
253,运营,7
254,流动,7
255,质量,7
256,本次,7
257,应检,7
258,快递,7
259,显示,7
260,失望,7
261,停课,7
262,参加,7
263,传承,7
264,政府,7
265,重点,7
266,药,7
267,这是,7
268,封闭,7
269,业务,7
270,身体,7
271,上班,7
272,悲],7
273,铁路,7
274,？？？,7
275,应对,7
276,地址,7
277,买,7
278,72,7
279,筛查,7
280,新型,7
281,封校,7
282,连续,7
283,公司,7
284,等待,7
285,公告,7
286,提前,7
287,儿童,7
288,快乐,7
289,附属,7
290,提醒,7
291,调整,7
292,预约,7
293,[心,7
294,退票,7
295,轻型,7
296,香港,6
297,女,6
298,获悉,6
299,网站,6
300,官方,6
301,公众号,6
302,同事,6
303,吃瓜,6
304,困],6
305,偶屋,6
306,早日,6
307,外婆,6
308,视频,6
309,蔓延,6
310,鲜花,6
311,生命,6
312,山东省,6
313,莱西市,6
314,加班,6
315,本来,6
316,时隔,6
317,楼下,6
318,[笑cry,6
319,疫苗,6
320,组织,6
321,医护,6
322,新冠病毒,6
323,儿子,6
324,份,6
325,这不,6
326,数据,6
327,城区,6
328,碑林区,6
329,曲江,6
330,远,6
331,奥密克戎,6
332,任期,6
333,尹,6
334,锡悦,6
335,总统,6
336,主城区,6
337,冠状,6
338,办公室,6
339,院区,6
340,34,6
341,市中心,6
342,吉林省,6
343,海淀区,6
344,增加,6
345,无语,6
346,故乡,6
347,停业,6
348,吐痰,6
349,美,6
350,开会,6
351,2020年,5
352,喝,5
353,刷,5
354,走,5
355,返,5
356,就近,5
357,线上,5
358,分钟,5
359,不用,5
360,早餐,5
361,上学,5
362,营业,5
363,主任,5
364,实在,5
365,散发,5
366,机关,5
367,企事业,5
368,必检,5
369,落,5
370,消失,5
371,杭州,5
372,教资,5
373,场所,5
374,考试,5
375,教育,5
376,原因,5
377,部门,5
378,交集,5
379,吹,5
380,抗击,5
381,紧急,5
382,关键,5
383,研究,5
384,世界,5
385,力量,5
386,警察,5
387,站,5
388,播报,5
389,安保,5
390,挺,5
391,经历,5
392,须持,5
393,西站,5
394,志愿者,5
395,外面,5
396,截止,5
397,到访,5
398,客运,5
399,乘车,5
400,提供,5
401,😷,5
402,轨迹,5
403,就医,5
404,去年,5
405,日常,5
406,简单,5
407,飞机,5
408,感谢,5
409,领导,5
410,治疗,5
411,医务,5
412,每日,5
413,12日,5
414,证件,5
415,时段,5
416,聚集,5
417,高风险,5
418,滨海,5
419,武清区,5
420,134,5
421,停运,5
422,耽误,5
423,距离,5
424,一律,5
425,封楼,5
426,妈,5
427,第285,5
428,建议,5
429,车票,5
430,病,5
431,计划,5
432,流行,5
433,男,5
434,宝鸡市,5
435,教育局,5
436,公布,5
437,隐瞒,5
438,车辆,5
439,保护,5
440,放假,4
441,节日,4
442,半天,4
443,原则,4
444,查验,4
445,陪,4
446,衰],4
447,❌,4
448,相见,4
449,副,4
450,上沙,4
451,关心,4
452,库存,4
453,山东,4
454,黑线,4
455,为啥,4
456,！！！,4
457,顺丰,4
458,这下,4
459,卷土重来,4
460,上次,4
461,年纪,4
462,致敬,4
463,厉害,4
464,第五,4
465,[裂,4
466,申请,4
467,考试院,4
468,昨天,4
469,临时,4
470,家园,4
471,应急,4
472,响应,4
473,流调,4
474,人大,4
475,传统,4
476,发挥,4
477,事业,4
478,战胜,4
479,状态,4
480,群众,4
481,医学,4
482,解决,4
483,部队,4
484,终于,4
485,依然,4
486,职业,4
487,选择,4
488,2021年,4
489,懂,4
490,听到,4
491,带,4
492,下班,4
493,8时,4
494,🙏🙏,4
495,爱,4
496,🌿🌿,4
497,特么,4
498,微笑,4
499,富顿,4
500,裂开,4
501,班线,4
502,客运站,4
503,媒体,4
504,北京市,4
505,过程,4
506,带来,4
507,伴随,4
508,工具,4
509,一码通,4
510,800,4
511,程度,4
512,人群,4
513,紧张,4
514,干咳,4
515,鼻塞,4
516,流涕,4
517,乏力,4
518,咽痛,4
519,减退,4
520,温暖,4
521,影响,4
522,火车,4
523,住,4
524,开学季,4
525,大白,4
526,✈️,4
527,韩联社,4
528,外交,4
529,立场,4
530,开启,4
531,无奈,4
532,瞬间,4
533,钱,4
534,迎来,4
535,有序,4
536,全程,4
537,报备,4
538,辖区,4
539,公众,4
540,定时,4
541,1.,4
542,总医院,4
543,4.,4
544,40,4
545,辛苦,4
546,同学,4
547,公寓,4
548,火车站,4
549,进出,4
550,戳,4
551,↓↓↓,4
552,出入证,4
553,开行,4
554,须知,4
555,核验,4
556,诊室,4
557,住院,4
558,传言,4
559,一中,4
560,🙏,4
561,海淀,4
562,肺炎疫情防控,4
563,完毕,4
564,想到,4
565,波,4
566,张雄,4
567,女神节,4
568,零时,4
569,好转,4
570,教学,4
571,季节性,4
572,英国,4
573,统计,4
574,流感,4
575,队,4
576,热搜,4
577,求助,4
578,生物,4
579,开具,4
580,🏼‍,4
581,♀️,4
582,窗户,4
583,太原,4
584,教委,4
585,飞,4
586,速度,3
587,吐槽,3
588,早点,3
589,享受,3
590,离谱,3
591,服从,3
592,难过,3
593,醒来,3
594,马路,3
595,多久,3
596,机场,3
597,宾馆,3
598,35,3
599,读者,3
600,免除,3
601,文献,3
602,逾期费,3
603,数字,3
604,照常,3
605,门户,3
606,疑问,3
607,拨打,3
608,029-85397162,3
609,穿,3
610,睡裤,3
611,五十,3
612,夜班,3
613,对话,3
614,固有,3
615,重于,3
616,泰山,3
617,轻于鸿毛,3
618,躲,3
619,劝人,3
620,跪,3
621,瓜],3
622,猪头,3
623,磨人,3
624,未央,3
625,完发,3
626,证否,3
627,工作日,3
628,一会,3
629,做去,3
630,统一,3
631,跨区,3
632,🎒,3
633,力争,3
634,辩[,3
635,算了,3
636,迟到,3
637,睡下,3
638,防管控,3
639,明日,3
640,更新,3
641,DZDP,3
642,抱抱,3
643,ouur,3
644,头疼,3
645,摊手,3
646,]😮,3
647,‍💨,3
648,次密,3
649,接#,3
650,吴,3
651,寰宇,3
652,三点,3
653,清明节,3
654,暂时,3
655,扫墓,3
656,…疫,3
657,情😷,3
658,康复,3
659,😭,3
660,外公,3
661,定居,3
662,[汗,3
663,舅舅,3
664,蛮,3
665,回国,3
666,终究,3
667,短暂,3
668,偷来,3
669,总归,3
670,叭[,3
671,浪费,3
672,～[,3
673,微风,3
674,]🌸,3
675,19年,3
676,12月-22年,3
677,校,3
678,党委,3
679,负责人,3
680,查,3
681,严查,3
682,烦人,3
683,只能,3
684,好多,3
685,在意,3
686,县级市,3
687,代管莱西,3
688,前一天,3
689,]连,3
690,轴转,3
691,2月份,3
692,工时,3
693,6.5,3
694,月初,3
695,饱和性,3
696,累趴,3
697,松,3
698,趟,3
699,勒,3
700,挺慌,3
701,班,3
702,宿舍,3
703,校区,3
704,传来,3
705,同心,3
706,携手,3
707,春,3
708,疫,3
709,走[,3
710,没事,3
711,热爱,3
712,抱怨,3
713,祖国,3
714,沧州,3
715,随便,3
716,考生,3
717,退费,3
718,延期,3
719,怀念,3
720,解释,3
721,破涕,3
722,笑],3
723,真心,3
724,鸿博,3
725,一区,3
726,第一时间,3
727,机制,3
728,两会,3
729,助力,3
730,指出,3
731,推进,3
732,综合,3
733,采访,3
734,中西医,3
735,技术,3
736,新药,3
737,研发,3
738,早期,3
739,实验室,3
740,模式,3
741,一线,3
742,介绍,3
743,经验,3
744,无论是,3
745,改造,3
746,证据,3
747,需求,3
748,差距,3
749,永远,3
750,正式,3
751,人民警察,3
752,守护,3
753,一家,3
754,环境,3
755,焦虑,3
756,棒,3
757,干,3
758,心疼,3
759,公安,3
760,忙,3
761,肿瘤,3
762,担心,3
763,珍惜,3
764,心情,3
765,星期五,3
766,国际,3
767,一共,3
768,明天,3
769,喷,3
770,不当,3
771,？？,3
772,感受,3
773,意义,3
774,街道,3
775,通州,3
776,隔壁,3
777,七,3
778,进站,3
779,询问,3
780,严禁,3
781,报业,3
782,武汉,3
783,郑州,3
784,玩意,3
785,卫生,3
786,舞蹈,3
787,一对,3
788,黄码,3
789,停留,3
790,重合,3
791,回应,3
792,操作,3
793,责任人,3
794,三月,3
795,光环,3
796,安心,3
797,敬请,3
798,百年,3
799,自然,3
800,公园,3
801,停,3
802,可爱,3
803,我家,3
804,好不容易,3
805,和平,3
806,惦记,3
807,决心,3
808,极限,3
809,二哈,3
810,今起,3
811,事宜,3
812,星期四,3
813,手机,3
814,现场,3
815,中高风险,3
816,发烧,3
817,佩戴,3
818,瞒报,3
819,谎报,3
820,依法,3
821,追究,3
822,责任,3
823,旅居史,3
824,市场,3
825,尽检,3
826,家庭,3
827,家里,3
828,5.,3
829,7.,3
830,联勤,3
831,33,3
832,37,3
833,38,3
834,39,3
835,宝坻区,3
836,蓟州区,3
837,南开,3
838,详情,3
839,今日,3
840,集团,3
841,行程,3
842,12306,3
843,客服,3
844,预检,3
845,楼,3
846,满满,3
847,正能量,3
848,下楼,3
849,踏上,3
850,保安,3
851,生病,3
852,♂️,3
853,退休,3
854,。。。,3
855,来源,3
856,时刻,3
857,后续,3
858,巡演,3
859,痛,3
860,早起,3
861,终止,3
862,死亡率,3
863,普通型,3
864,外省,3
865,小杨,3
866,烤肉,3
867,东新街,3
868,店,3
869,经济,3
870,跌,3
871,威武,3
872,鼻子,3
873,网课,3
874,包,3
875,防治,3
876,星期,3
877,药物,3
878,开门,3
879,！！,3
880,出租车,3
881,返回,3
882,瑞丽,3
883,照片,3
884,扔,3
885,垃圾,3
886,事变,3
887,纪念馆,3
888,基本面,3
889,社会,3
890,聚餐,3
891,广告,3
892,购,2
893,call,2
894,太阳,2
895,自由,2
896,拼命,2
897,压力,2
898,座,2
899,季节,2
900,第3,2
901,频发,2
902,严峻,2
903,登记,2
904,测温,2
905,阻断,2
906,降低,2
907,本该,2
908,困住,2
909,救治,2
910,面对,2
911,高度,2
912,聚集性,2
913,开],2
914,中小学,2
915,流程,2
916,浪漫,2
917,走过,2
918,告诉,2
919,朝阳,2
920,外地,2
921,返京,2
922,疾病,2
923,果断,2
924,处置,2
925,加快,2
926,点位,2
927,2022,2
928,张伯礼,2
929,推动,2
930,精髓,2
931,深度,2
932,融合,2
933,作用,2
934,团队,2
935,利用,2
936,组分,2
937,科研,2
938,筛选,2
939,成功,2
940,原创,2
941,理念,2
942,特色,2
943,百姓,2
944,价值,2
945,提升,2
946,能力,2
947,新时代,2
948,战略,2
949,人才,2
950,建设,2
951,优势,2
952,贡献,2
953,老人,2
954,记得,2
955,陪伴,2
956,无数,2
957,笑,2
958,始终,2
959,坚定,2
960,发生,2
961,宿豫,2
962,分局,2
963,情指,2
964,专业,2
965,人生,2
966,陈,2
967,适合,2
968,电脑,2
969,进出港,2
970,长春站,2
971,龙嘉站,2
972,龙嘉,2
973,进出站,2
974,港,2
975,长春e,2
976,击垮,2
977,庆幸,2
978,毒圈,2
979,家乡,2
980,作战,2
981,没完没了,2
982,113,2
983,长大,2
984,核酸点,2
985,满课,2
986,聚众,2
987,费,2
988,殃[,2
989,闵行,2
990,栏杆,2
991,决赛圈,2
992,救救,2
993,主管,2
994,运输,2
995,管理处,2
996,街道办,2
997,首席,2
998,梁,2
999,璠,2
1000,期望,2
1001,。。,2
1002,人类,2
1003,上午,2
1004,推,2
1005,睡,2
1006,夫妻,2
1007,网友,2
1008,锻炼,2
1009,正确,2
1010,做法,2
1011,慌,2
1012,空,2
1013,其间,2
1014,逾期,2
1015,赋,2
1016,同一个,2
1017,空间,2
1018,网格,2
1019,通俗,2
1020,到过,2
1021,某地,2
1022,擦肩而过,2
1023,通信,2
1024,信号,2
1025,漂移,2
1026,认定,2
1027,潜在,2
1028,纳入,2
1029,关口,2
1030,接到,2
1031,标记,2
1032,间接,2
1033,重视,2
1034,入住,2
1035,嗅,2
1036,味,2
1037,医生,2
1038,途中,2
1039,履行,2
1040,义务,2
1041,齐心协力,2
1042,呼吁,2
1043,遵守,2
1044,增,2
1045,扬州,2
1046,集训,2
1047,苏州,2
1048,南非,2
1049,野生,2
1050,历史,2
1051,卫星,2
1052,4例,2
1053,76,2
1054,无症状感染者,2
1055,刀口,2
1056,舔血,2
1057,销售,2
1058,贴纸,2
1059,喜,2
1060,时代,2
1061,喜欢,2
1062,大清早,2
1063,该死,2
1064,憋死,2
1065,🏘️,2
1066,溜达,2
1067,高铁,2
1068,🚄,2
1069,#文,2
1070,韩媒,2
1071,当选,2
1072,韩国,2
1073,接近,2
1074,尾声,2
1075,剩,2
1076,卸任,2
1077,手头,2
1078,权力,2
1079,交接,2
1080,精力,2
1081,课题,2
1082,报道,2
1083,剩余,2
1084,议题,2
1085,分歧,2
1086,朝鲜,2
1087,半岛,2
1088,进程,2
1089,无疑,2
1090,受阻,2
1091,寅将,2
1092,协调,2
1093,保证,2
1094,混乱,2
1095,海外网,2
1096,朋友们,2
1097,何其,2
1098,有幸,2
1099,中华,2
1100,点亮,2
1101,万家灯火,2
1102,中航,2
1103,52h,2
1104,14d,2
1105,21d,2
1106,万般,2
1107,击碎,2
1108,卖命,2
1109,粗略,2
1110,受害者,2
1111,资本家,2
1112,扎扎,2
1113,救援,2
1114,墨习,2
1115,作日,2
1116,记],2
1117,第六日,2
1118,桃之夭夭,2
1119,国画,2
1120,身处,2
1121,学子,2
1122,寒心,2
1123,]早,2
1124,[费,2
1125,解],2
1126,开车,2
1127,生意,2
1128,阳光,2
1129,食堂,2
1130,警戒,2
1131,抗议,2
1132,日记,2
1133,如意,2
1134,第20,2
1135,+次,2
1136,深漂,2
1137,慢长,2
1138,下沙村,2
1139,隐患,2
1140,∶,2
1141,星期六,2
1142,镇,2
1143,为准,2
1144,携带,2
1145,身份,2
1146,到达,2
1147,指引,2
1148,高新人员,2
1149,接种,2
1150,咳嗽,2
1151,间隔,2
1152,交谈,2
1153,扰乱,2
1154,秩序,2
1155,伪造,2
1156,法律,2
1157,所在镇,2
1158,账号,2
1159,查询,2
1160,纸质,2
1161,尽义务,2
1162,商超,2
1163,宣传,2
1164,相互,2
1165,漏,2
1166,扎实,2
1167,小组,2
1168,妇幼,2
1169,保健院,2
1170,冠初,2
1171,筛,2
1172,通报,2
1173,渠道,2
1174,骑,2
1175,拆,2
1176,必胜,2
1177,心],2
1178,伤心,2
1179,14时,2
1180,6时,2
1181,泰达,2
1182,解放军,2
1183,第983,2
1184,马场,2
1185,南开区,2
1186,第四,2
1187,分院,2
1188,空港,2
1189,接诊,2
1190,东丽,2
1191,西青,2
1192,龙岩,2
1193,36,2
1194,北辰区,2
1195,北辰,2
1196,43,2
1197,宁河区,2
1198,静海区,2
1199,传染病,2
1200,胸科,2
1201,52,2
1202,口腔,2
1203,眼科,2
1204,32,2
1205,公里,2
1206,毁灭,2
1207,外卖,2
1208,同志,2
1209,都会,2
1210,九,2
1211,转需,2
1212,西安局,2
1213,有限,2
1214,下图,2
1215,实名制,2
1216,急诊,2
1217,分诊,2
1218,出示,2
1219,行程码,2
1220,流行病,2
1221,学史,2
1222,体温,2
1223,扫码,2
1224,程序,2
1225,挂号,2
1226,院,2
1227,嗅觉,2
1228,味觉,2
1229,丧失,2
1230,伴有,2
1231,结膜炎,2
1232,肌痛,2
1233,腹泻,2
1234,封控区,2
1235,管控区,2
1236,急危重症,2
1237,体征,2
1238,发病,2
1239,健康码,2
1240,病区,2
1241,禁止,2
1242,「,2
1243,年头,2
1244,🙏┍,2
1245,良┑,2
1246,情✊,2
1247,┆,2
1248,木┆,2
1249,福气,2
1250,┆家,2
1251,┆共,2
1252,情💗,2
1253,┕具,2
1254,┙☎,2
1255,𝑽,2
1256,𝒊𝒑,2
1257,𝑳𝒊,2
1258,𝒏𝒆,2
1259,400-612-0056,2
1260,良木,2
1261,家具,2
1262,传递,2
1263,103,2
1264,全城,2
1265,捏主,2
1266,活轩,2
1267,声势浩大,2
1268,造访,2
1269,以不容拒绝,2
1270,姿态,2
1271,这块,2
1272,土地,2
1273,随之而来,2
1274,未曾,2
1275,数不胜数,2
1276,凡尘,2
1277,俗世,2
1278,你来我往,2
1279,纷纷扰扰,2
1280,难以,2
1281,回避,2
1282,优雅,2
1283,逃避,2
1284,活力,2
1285,芭杆,2
1286,上头,2
1287,纯nt,2
1288,忙活,2
1289,堆,2
1290,颐指气使,2
1291,瞅给,2
1292,充裕,2
1293,素颜,2
1294,睫毛,2
1295,按下,2
1296,暂停键,2
1297,春暖花开[,2
1298,送,2
1299,花花]🌸,2
1300,早高峰,2
1301,搜,2
1302,忘记,2
1303,尤其是,2
1304,7点,2
1305,起床,2
1306,!,2
1307,战招,2
1308,必回,2
1309,副区长,2
1310,林航,2
1311,20日,2
1312,北三环,2
1313,西路,2
1314,43号,2
1315,西二旗,2
1316,中路,2
1317,33号,2
1318,晚报,2
1319,黄岛,2
1320,差劲,2
1321,位置,2
1322,🤷‍,2
1323,打听,2
1324,小道,2
1325,知名,2
1326,县城,2
1327,出名,2
1328,想象,2
1329,身在,2
1330,他乡,2
1331,亲人,2
1332,悄悄,2
1333,来到,2
1334,高中,2
1335,每次,2
1336,打电话,2
1337,制度,2
1338,频频,2
1339,费用,2
1340,200,2
1341,全民,2
1342,葛明华,2
1343,黄,2
1344,蛟河,2
1345,售票,2
1346,票,2
1347,一同,2
1348,天下,2
1349,健身房,2
1350,熬,2
1351,乐队,2
1352,抱歉,2
1353,济南,2
1354,演出,2
1355,谢谢,2
1356,解封,2
1357,餐厅,2
1358,坐标,2
1359,春暖花开,2
1360,轨道,2
1361,15时,2
1362,姐姐,2
1363,超级,2
1364,开玩笑,2
1365,未央区,2
1366,校园,2
1367,春日,2
1368,突发,2
1369,手里,2
1370,基金,2
1371,跑步,2
1372,字,2
1373,话筒,2
1374,精神,2
1375,难听,2
1376,精神病,2
1377,新知,2
1378,博主,2
1379,类似,2
1380,趋势,2
1381,为时尚早,2
1382,低于,2
1383,降,2
1384,谈,2
1385,接种率,2
