id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
59,吉布提,14900,40,14119,592,0,94.8%,93,189,1.3%,0,1
60,吉尔吉斯斯坦,189687,874,180970,5887,764,95.4%,108,2830,1.5%,2,1
61,巴巴多斯,35373,536,29782,5322,481,84.2%,55,269,0.8%,0,1
62,黑山,203746,3211,187560,13712,0,92.1%,4587,2474,1.2%,9,1
63,冈比亚,11122,0,9844,934,0,88.5%,0,344,3.1%,0,1
64,格陵兰岛,7871,788,2761,5107,787,35.1%,0,3,0.0%,1,1
65,贝宁,26036,0,25033,841,0,96.1%,0,162,0.6%,0,1
66,索马里,24261,0,13182,9744,0,54.3%,0,1335,5.5%,0,1
67,坦桑尼亚,30564,0,183,29641,0,0.6%,0,740,2.4%,0,1
68,利比里亚,7121,0,5747,1087,0,80.7%,0,287,4.0%,0,1
69,圭亚那合作共和国,51203,1065,39533,10575,738,77.2%,322,1095,2.1%,5,1
70,马约特,33757,0,2964,30607,0,8.8%,0,186,0.6%,0,1
71,巴哈马,30850,747,23052,7079,544,74.7%,203,719,2.3%,0,1
72,乌兹别克斯坦,205085,912,198745,4825,448,96.9%,462,1515,0.7%,2,1
73,瓜德罗普,73959,0,2250,70956,0,3.0%,0,753,1.0%,0,1
74,开曼群岛,11666,0,8093,3558,0,69.4%,0,15,0.1%,1,1
75,刚果（布）,22969,0,18993,3605,0,82.7%,0,371,1.6%,0,1
76,中非共和国,13319,0,6859,6352,0,51.5%,0,108,0.8%,0,1
77,塞舌尔,31098,0,25416,5546,0,81.7%,0,136,0.4%,0,1
78,赤道几内亚,15319,0,13539,1602,0,88.4%,0,178,1.2%,0,1
79,纳米比亚,154378,117,142366,8191,0,92.2%,255,3821,2.5%,7,1
80,卢旺达,125166,383,45522,78236,379,36.4%,0,1408,1.1%,4,1
81,斯威士兰,67849,53,65752,734,0,96.9%,199,1363,2.0%,1,1
82,毛里塔尼亚,54991,750,41800,12283,434,76.0%,313,908,1.7%,3,1
83,阿鲁巴,30677,315,28993,1500,0,94.5%,1208,184,0.6%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,63878,709,49147,13518,696,76.9%,9,1213,1.9%,4,1
86,库拉索,32892,0,21287,11403,0,64.7%,0,202,0.6%,0,1
87,圣卢西亚,17250,0,13867,3069,0,80.4%,0,314,1.8%,0,1
88,圣文森特和格林纳丁斯,6581,0,5574,922,0,84.7%,0,85,1.3%,0,1
89,安提瓜和巴布达,5321,75,4175,1026,58,78.5%,17,120,2.3%,0,1
90,危地马拉,653171,2827,612914,24081,2241,93.8%,571,16176,2.5%,15,1
91,乌拉圭,512841,9641,425044,81554,4846,82.9%,4784,6243,1.2%,11,1
92,委内瑞拉,455023,1544,438541,11102,1320,96.4%,222,5380,1.2%,2,1
93,苏丹,50984,873,40329,7297,728,79.1%,145,3358,6.6%,0,1
94,几内亚,35202,0,30929,3867,0,87.9%,0,406,1.2%,0,1
95,埃塞俄比亚,457322,1723,373622,76553,396,81.7%,1313,7147,1.6%,14,1
96,哈萨克斯坦,1049908,13523,970783,66048,11881,92.5%,1627,13077,1.2%,15,1
97,肯尼亚,317634,934,284727,27419,0,89.6%,4528,5488,1.7%,6,1
98,特立尼达和多巴哥,100994,810,80981,16816,0,80.2%,1614,3197,3.2%,24,1
99,加蓬,45152,0,39532,5323,0,87.6%,0,297,0.7%,0,1
100,加纳,153514,785,143151,9020,0,93.2%,2647,1343,0.9%,7,1
101,法属波利尼西亚,47009,0,33500,12873,0,71.3%,0,636,1.4%,0,1
102,古巴,999193,3506,974345,16508,1224,97.5%,2279,8340,0.8%,3,1
103,留尼汪岛,102216,0,75943,25838,0,74.3%,0,435,0.4%,0,1
104,科特迪瓦,79088,389,73648,4687,0,93.1%,1568,753,1.0%,5,1
105,洪都拉斯,384077,0,126927,246696,0,33.0%,0,10454,2.7%,0,1
106,玻利维亚,749070,23611,590186,138646,8183,78.8%,15339,20238,2.7%,89,1
107,圣马丁岛,8530,97,5837,2618,0,68.4%,122,75,0.9%,0,1
108,圣巴泰勒米岛,2927,0,462,2459,0,15.8%,0,6,0.2%,0,1
109,牙买加,112218,1267,67142,42546,1161,59.8%,101,2530,2.3%,5,1
110,土耳其,10457164,63967,9665504,706902,11774,92.4%,52016,84758,0.8%,177,1
111,刚果（金）,82306,0,50930,30151,0,61.9%,0,1225,1.5%,0,1
112,巴拿马,574856,8902,510371,56965,0,88.8%,9192,7520,1.3%,11,1
113,蒙古国,407542,2751,313256,92201,2750,76.9%,0,2085,0.5%,1,1
114,布基纳法索,20195,155,18596,1260,0,92.1%,225,339,1.7%,0,1
115,塞浦路斯,225738,2351,124370,100687,2350,55.1%,0,681,0.3%,1,1
116,文莱,15750,0,15381,271,0,97.7%,0,98,0.6%,0,1
117,马提尼克,59583,0,104,58684,0,0.2%,0,795,1.3%,0,1
118,法属圭亚那,67275,0,11254,55673,0,16.7%,0,348,0.5%,0,1
119,法罗群岛,10169,413,7693,2461,223,75.7%,190,15,0.1%,0,1
120,阿尔巴尼亚,232637,2163,208201,21167,1278,89.5%,882,3269,1.4%,3,1
121,孟加拉国,1617711,5222,1552893,36674,4921,96.0%,293,28144,1.7%,8,1
122,保加利亚,820608,4389,637045,151477,3415,77.6%,934,32086,3.9%,40,1
123,摩尔多瓦,388959,1015,366904,11611,658,94.3%,347,10444,2.7%,10,1
124,马尔代夫,103581,954,97328,5988,0,94.0%,1958,265,0.3%,0,1
125,巴拉圭,501189,3302,451120,33248,2901,90.0%,309,16821,3.4%,92,1
126,马耳他,63710,301,52872,10332,0,83.0%,1133,506,0.8%,2,1
127,哥斯达黎加,609882,0,564198,38278,0,92.5%,0,7406,1.2%,0,1
128,哥伦比亚,5543796,35575,5220543,192257,2904,94.2%,32542,130996,2.4%,129,1
129,多哥,35950,186,28934,6755,0,80.5%,310,261,0.7%,0,1
130,秘鲁,2562534,49745,1720665,638493,49671,67.1%,0,203376,7.9%,74,1
131,斯洛伐克,879656,3208,827309,35047,3008,94.0%,152,17300,2.0%,48,1
132,喀麦隆,109666,0,106050,1763,0,96.7%,0,1853,1.7%,0,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1436395,11248,1282153,141171,9437,89.3%,1785,13071,0.9%,26,1
135,直布罗陀,10833,108,8933,1800,108,82.5%,0,100,0.9%,0,1
136,不丹,2928,24,2654,271,24,90.6%,0,3,0.1%,0,1
137,列支敦士登,7201,48,6582,547,48,91.4%,0,72,1.0%,0,1
138,巴勒斯坦,445383,332,435596,5037,14,97.8%,310,4750,1.1%,8,1
139,南非,3559230,4590,3371004,94862,1615,94.7%,2814,93364,2.6%,161,1
140,波黑,313185,0,192218,107226,0,61.4%,0,13741,4.4%,0,1
141,匈牙利,1327014,0,1158509,128268,0,87.3%,0,40237,3.0%,0,1
142,斯洛文尼亚,533334,6023,460846,66791,5188,86.4%,834,5697,1.1%,1,1
143,波兰,4313036,14661,3790377,420354,4262,87.9%,10364,102305,2.4%,35,1
144,阿根廷,7094865,96652,6081081,895744,0,85.7%,99384,118040,1.7%,88,1
145,智利,1876610,9509,1749715,87501,8079,93.2%,1412,39394,2.1%,18,1
146,乌克兰,3754458,6379,3553642,102533,3932,94.7%,2359,98283,2.6%,88,1
147,沙特阿拉伯,615430,5477,564947,41577,2071,91.8%,3405,8906,1.4%,1,1
148,突尼斯,780746,9569,703514,51455,9152,90.1%,395,25777,3.3%,22,1
149,塞内加尔,82712,441,75619,5185,150,91.4%,291,1908,2.3%,0,1
150,拉脱维亚,303794,2140,272442,26622,1798,89.7%,338,4730,1.6%,4,1
151,摩洛哥,1048653,8826,977695,55982,3621,93.2%,5196,14976,1.4%,9,1
152,约旦,1100967,0,1061250,26731,0,96.4%,0,12986,1.2%,0,1
153,葡萄牙,1884974,32271,1538316,327355,17722,81.6%,14516,19303,1.0%,33,1
154,安道尔,29888,0,24030,5716,0,80.4%,0,142,0.5%,0,1
155,印度尼西亚,4271649,855,4118874,8605,142,96.4%,710,144170,3.4%,3,1
156,捷克,2596439,9292,2432426,127160,2781,93.7%,6486,36853,1.4%,25,1
157,多米尼加,498583,4964,459470,34845,0,92.2%,10524,4268,0.9%,2,1
158,亚美尼亚,347617,240,333609,5989,148,96.0%,91,8019,2.3%,1,1
159,爱尔兰,1103489,25308,638108,459346,17572,57.8%,7736,6035,0.5%,0,1
160,卢森堡,123340,0,101563,20843,0,82.3%,0,934,0.8%,0,1
161,厄瓜多尔,614032,0,443880,135933,0,72.3%,0,34219,5.6%,0,1
162,卡塔尔,299242,0,258017,40599,0,86.2%,0,626,0.2%,0,1
163,圣马力诺,10350,0,8495,1752,0,82.1%,0,103,1.0%,0,1
164,摩纳哥,6756,125,6257,455,5,92.6%,120,44,0.7%,0,1
165,冰岛,44974,0,35260,9670,0,78.4%,0,44,0.1%,0,1
166,墨西哥,4368314,47113,3443884,623020,23652,78.8%,23234,301410,6.9%,227,1
167,阿塞拜疆,625726,808,608514,8691,428,97.2%,369,8521,1.4%,11,1
168,白俄罗斯,715643,1348,708700,1119,0,99.0%,1531,5824,0.8%,16,1
169,新西兰,15127,68,14051,1024,20,92.9%,48,52,0.3%,0,1
170,立陶宛,567921,3882,516559,43708,3583,91.0%,288,7654,1.3%,11,1
171,尼日利亚,250929,267,224052,23774,0,89.3%,270,3103,1.2%,3,1
172,埃及,400076,1101,333529,44399,151,83.4%,924,22148,5.5%,26,1
173,荷兰,3568999,36231,2930973,616871,20863,82.1%,15361,21155,0.6%,7,1
174,爱沙尼亚,267095,2393,235916,29200,2154,88.3%,236,1979,0.7%,3,1
175,丹麦,1093978,24555,811263,279221,17011,74.2%,7534,3494,0.3%,10,1
176,罗马尼亚,1903428,7595,1776122,68066,7567,93.3%,0,59240,3.1%,28,1
177,北马其顿,244632,1633,220400,16132,348,90.1%,1276,8100,3.3%,9,1
178,挪威,512393,8477,88952,422060,8477,17.4%,0,1381,0.3%,0,1
179,格鲁吉亚,995687,5504,928441,52797,2176,93.2%,3304,14449,1.5%,24,1
180,巴基斯坦,1324147,4027,1263584,31551,3439,95.4%,579,29012,2.2%,9,1
181,希腊,1660871,28230,1323035,315852,0,79.7%,86272,21984,1.3%,175,1
182,阿尔及利亚,226057,505,154790,64855,178,68.5%,316,6412,2.8%,11,1
183,瑞士,1659220,0,1161688,484966,0,70.0%,9487,12566,0.8%,11,1
184,克罗地亚,817435,5732,748818,55499,453,91.6%,5234,13118,1.6%,45,1
185,奥地利,1443589,15419,1295738,133931,7867,89.8%,7547,13920,1.0%,5,1
186,阿曼,312425,2087,302178,6125,1364,96.7%,720,4122,1.3%,3,1
187,阿富汗,158717,78,145964,5374,17,92.0%,58,7379,4.6%,3,1
188,巴林,308008,2542,286799,19811,1296,93.1%,1245,1398,0.5%,1,1
189,科威特,465331,4517,421442,41413,2731,90.6%,1785,2476,0.5%,1,1
190,伊拉克,2114313,3630,2069890,20176,3194,97.9%,431,24247,1.1%,5,1
191,黎巴嫩,820170,6019,682977,127810,6005,83.3%,0,9383,1.1%,14,1
192,以色列,1792137,66562,1530716,253103,36803,85.4%,29738,8318,0.5%,21,1
193,伊朗,6221033,2292,6064646,24312,248,97.5%,2013,132075,2.1%,31,1
194,巴西,23006952,48520,21710831,675022,48360,94.4%,0,621099,2.7%,160,1
195,比利时,2410731,0,1961548,420571,0,81.4%,11828,28612,1.2%,0,1
196,西班牙,8093036,0,5249372,2752905,0,64.9%,0,90759,1.1%,0,1
197,瑞典,1560363,0,1239536,305357,0,79.4%,8309,15470,1.0%,0,1
198,俄罗斯,10803534,29230,9858615,623599,5813,91.3%,22731,321320,3.0%,686,1
199,英国,15217280,80725,11389181,3676112,0,74.8%,90673,151987,1.0%,287,1
200,意大利,8698962,195042,6016954,2540904,74125,69.2%,120609,141104,1.6%,308,1
201,印度,37379227,271202,35227967,1664778,132557,94.2%,138331,486482,1.3%,314,1
202,菲律宾,3205396,37017,2864633,287856,7043,89.4%,29925,52907,1.7%,49,1
203,芬兰,371135,0,46000,323411,0,12.4%,0,1724,0.5%,0,1
204,斯里兰卡,596347,661,568210,12926,476,95.3%,178,15211,2.6%,7,1
205,柬埔寨,120796,23,117102,679,10,96.9%,13,3015,2.5%,0,1
206,尼泊尔,853738,4534,816438,25680,4096,95.6%,435,11620,1.4%,3,1
207,加拿大,2759719,22095,2366673,361516,0,85.8%,27109,31530,1.1%,146,1
208,德国,7991432,52434,6963700,911464,31032,87.1%,21300,116268,1.5%,102,1
209,越南,2023546,15684,1727290,260647,6229,85.4%,9326,35609,1.8%,129,1
210,法国,14172384,324580,9019484,5025933,324580,63.6%,0,126967,0.9%,148,1
211,美国,66995533,454748,43090644,23031325,414520,64.3%,39165,873564,1.3%,1063,1
212,澳大利亚,1795935,86060,458425,1334812,86020,25.5%,0,2698,0.2%,40,1
213,马来西亚,2808347,3074,2735355,41199,227,97.4%,2828,31793,1.1%,19,1
214,日本,1885027,25733,1727464,139131,22153,91.6%,25654,18432,1.0%,0,1
215,新加坡,291849,956,283881,7125,243,97.3%,710,843,0.3%,3,1
216,泰国,2331414,8077,2227266,82207,3181,95.5%,4887,21941,0.9%,9,1
