id,content,count
1,疫情,712
2,防控,485
3,人员,388
4,西安,387
5,小区,322
6,社区,280
7,工作,271
8,天津,188
9,核酸检测,156
10,隔离,149
11,地区,142
12,西安市,128
13,措施,125
14,街道,120
15,做好,115
16,2022年,114
17,生活,113
18,学生,112
19,新冠肺炎,105
20,落实,104
21,管理,104
22,防疫,103
23,抗疫,100
24,风险,97
25,核酸,92
26,市,90
27,群众,88
28,企业,84
29,新闻,84
30,调整,84
31,居民,84
32,确诊病例,83
33,返乡,81
34,管控,80
35,指挥部,80
36,保障,80
37,小时,79
38,情况,78
39,采样,77
40,重点,76
41,发布,75
42,服务,75
43,区域,75
44,复工,74
45,单位,74
46,陕西,73
47,证明,69
48,报告,67
49,外出,67
50,组织,66
51,新增,65
52,健康,64
53,工作人员,64
54,通告,63
55,高风险,61
56,记者,60
57,责任,59
58,相关,59
59,生产,59
60,配合,59
61,志愿者,59
62,部门,58
63,有序,58
64,复产,58
65,提供,58
66,力量,58
67,发布会,56
68,医院,56
69,期间,55
70,本土,55
71,高校,54
72,北京,54
73,病例,53
74,筛查,53
75,大学,53
76,车辆,53
77,奥密克戎,53
78,口罩,52
79,旅游,52
80,中国,51
81,送,51
82,村,49
83,交通,49
84,新区,49
85,阳性,49
86,形势,48
87,市民,48
88,区,47
89,发现,47
90,雁塔区,47
91,时间,46
92,行业,45
93,防护,45
94,通知,44
95,中心,44
96,加油,44
97,保供,43
98,医护,43
99,新冠,43
100,离校,43
101,全市,42
102,恢复,42
103,聚集,41
104,48,41
105,安排,41
106,秩序,40
107,物资,40
108,岁,40
109,感染,40
110,主动,39
111,高新区,39
112,机构,39
113,活动,39
114,旅客,39
115,场所,38
116,检测,38
117,四,38
118,阴性,38
119,全区,38
120,配送,38
121,确保,37
122,通报,37
123,执行,37
124,公司,37
125,一线,37
126,国家,36
127,陕西省,36
128,家庭,36
129,政策,36
130,家属院,36
131,发生,35
132,管控区,35
133,近期,35
134,病毒,35
135,观察,34
136,封控区,34
137,介绍,34
138,医疗,34
139,人群,34
140,经营,34
141,孩子,34
142,楼,34
143,排查,33
144,城市,33
145,辖区,33
146,河南,32
147,疫苗,32
148,直播,32
149,就医,32
150,春节,32
151,科学,32
152,铁路,32
153,疾控,31
154,累计,31
155,无症状感染者,31
156,暂停,31
157,购买,31
158,居家,31
159,接种,31
160,确诊,31
161,实行,31
162,社会,31
163,电话,30
164,国际,30
165,出行,30
166,美国,29
167,持续,29
168,检查,29
169,出入,29
170,办公室,29
171,媒体,29
172,曲江,29
173,条件,28
174,原则,28
175,郑州,28
176,水果,28
177,每户,28
178,就诊,28
179,温暖,28
180,2021年,28
181,寒假,28
182,境外输入,28
183,上海,27
184,传播,27
185,卫生,27
186,航班,27
187,信息,27
188,西咸,27
189,这是,27
190,下午,26
191,县,26
192,支持,26
193,近日,26
194,学校,26
195,京,26
196,医生,26
197,视频,26
198,公布,26
199,未央区,26
200,关注,25
201,各项,25
202,切实,25
203,闭环,25
204,火龙果,25
205,文化,25
206,营业,25
207,最新,25
208,返回,25
209,迎战,25
210,抗击,24
211,感谢,24
212,消息,24
213,佩戴,24
214,家人,24
215,回家,24
216,提醒,24
217,遵守,24
218,第三,24
219,影响,24
220,全球,24
221,大白,24
222,经济,24
223,干休所,24
224,团队,24
225,希望,23
226,发热,23
227,流动,23
228,需求,23
229,登记,23
230,严禁,23
231,现有,23
232,返,22
233,公安,22
234,消杀,22
235,症状,22
236,精准,22
237,输入,22
238,解除,22
239,快递,22
240,连续,22
241,医学,22
242,央视,22
243,春运,22
244,卡点,22
245,餐饮,22
246,城区,22
247,驻,22
248,曲艺,22
249,专班,21
250,健康码,21
251,保护,21
252,采购,21
