id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
49,马达加斯加,63433,0,57862,4221,0,91.2%,0,1350,2.1%,0,1
50,津巴布韦,233980,219,225143,3449,120,96.2%,99,5388,2.3%,0,1
51,佛得角,55864,3,55396,67,1,99.2%,2,401,0.7%,0,1
52,蒙特塞拉特,163,0,161,0,0,98.8%,0,2,1.2%,0,1
53,海地,30287,34,25180,4288,23,83.1%,11,819,2.7%,0,1
54,尼日尔,8745,5,8415,24,-1,96.2%,3,306,3.5%,3,1
55,乍得,7246,32,4874,2182,32,67.3%,0,190,2.6%,0,1
56,萨尔瓦多,147786,0,123870,19868,-3,83.8%,0,4048,2.7%,3,1
57,尼加拉瓜,18004,0,4225,13559,0,23.5%,0,220,1.2%,0,1
58,斐济,63650,0,61865,959,1715,97.2%,0,826,1.3%,0,1
59,毛里求斯,30116,162,26379,2951,-49,87.6%,211,786,2.6%,0,1
60,赞比亚,311592,0,305606,2040,0,98.1%,0,3946,1.3%,0,1
61,吉布提,15542,0,15345,8,0,98.7%,0,189,1.2%,0,1
62,吉尔吉斯斯坦,200388,31,194527,2913,-129,97.1%,159,2948,1.5%,1,1
63,巴巴多斯,54106,186,50580,3215,-273,93.5%,458,311,0.6%,1,1
64,黑山,229222,185,224167,2386,-65,97.8%,242,2669,1.2%,8,1
65,冈比亚,11924,0,11461,98,0,96.1%,0,365,3.1%,0,1
66,格陵兰岛,11581,16,2761,8807,15,23.8%,0,13,0.1%,1,1
67,贝宁,26567,0,25506,898,0,96.0%,0,163,0.6%,0,1
68,索马里,26313,53,13182,11783,50,50.1%,0,1348,5.1%,3,1
69,坦桑尼亚,33620,0,183,32639,0,0.5%,0,798,2.4%,0,1
70,利比里亚,7360,0,5747,1323,0,78.1%,0,290,3.9%,0,1
71,圭亚那合作共和国,62746,12,60706,825,-90,96.7%,100,1215,1.9%,2,1
72,马约特,36631,0,2964,33480,0,8.1%,0,187,0.5%,0,1
73,巴哈马,33081,16,26116,6195,13,78.9%,3,770,2.3%,0,1
74,乌兹别克斯坦,235740,175,230286,3830,-1423,97.7%,1596,1624,0.7%,2,1
75,瓜德罗普,123622,0,2250,120544,0,1.8%,0,828,0.7%,0,1
76,开曼群岛,18728,0,8553,10158,0,45.7%,0,17,0.1%,0,1
77,刚果（布）,23925,51,20178,3370,49,84.3%,0,377,1.6%,2,1
78,中非共和国,14187,0,6859,7215,0,48.3%,0,113,0.8%,0,1
79,塞舌尔,39181,415,38481,540,-264,98.2%,678,160,0.4%,1,1
80,赤道几内亚,15874,4,15625,67,-1,98.4%,5,182,1.1%,0,1
81,纳米比亚,157034,24,152480,552,16,97.1%,8,4002,2.5%,0,1
82,卢旺达,129419,6,45522,82440,6,35.2%,0,1457,1.1%,0,1
83,斯威士兰,69021,15,67502,129,-49,97.8%,63,1390,2.0%,1,1
84,毛里塔尼亚,58618,5,57556,85,-14,98.2%,18,977,1.7%,1,1
85,阿鲁巴,33631,12,33360,60,-8,99.2%,7,211,0.6%,13,1
86,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
87,苏里南,77880,94,49352,27214,86,63.4%,4,1314,1.7%,4,1
88,库拉索,38778,20,38093,424,-25,98.2%,45,261,0.7%,0,1
89,圣卢西亚,22568,23,21365,846,-174,94.7%,197,357,1.6%,0,1
90,圣文森特和格林纳丁斯,6737,0,6570,61,0,97.5%,0,106,1.6%,0,1
91,安提瓜和巴布达,7408,0,7189,84,0,97.0%,0,135,1.8%,0,1
92,危地马拉,762096,715,699023,46240,-1715,91.7%,2423,16833,2.2%,7,1
93,乌拉圭,823784,3675,782213,34666,-1034,95.0%,4693,6905,0.8%,16,1
94,委内瑞拉,512169,699,497278,9270,-118,97.1%,810,5621,1.1%,7,1
95,苏丹,61251,1284,40329,17028,1223,65.8%,0,3894,6.4%,61,1
96,几内亚,36393,39,32939,3014,-218,90.5%,255,440,1.2%,2,1
97,埃塞俄比亚,468426,34,409907,51078,-97,87.5%,129,7441,1.6%,2,1
98,哈萨克斯坦,1300164,483,1259430,27189,-1762,96.9%,2243,13545,1.0%,2,1
99,肯尼亚,322736,6,303107,13991,-25,93.9%,28,5638,1.7%,3,1
100,特立尼达和多巴哥,124488,355,100076,20830,-697,80.4%,1045,3582,2.9%,7,1
101,加蓬,47506,22,45387,1816,-366,95.5%,388,303,0.6%,0,1
102,加纳,158894,674,156941,512,154,98.8%,512,1441,0.9%,8,1
103,法属波利尼西亚,62571,1855,33500,28434,1855,53.5%,0,637,1.0%,0,1
104,古巴,1066414,562,1054895,3028,-13,98.9%,571,8491,0.8%,4,1
105,留尼汪岛,292126,0,274185,17301,0,93.9%,0,640,0.2%,0,1
106,科特迪瓦,81397,7,79469,1137,-15,97.6%,22,791,1.0%,0,1
107,洪都拉斯,408456,1584,127289,270496,1521,31.2%,0,10671,2.6%,63,1
108,玻利维亚,891112,673,781689,88023,-3474,87.7%,4139,21400,2.4%,8,1
109,圣马丁岛,9535,7,9402,48,3,98.6%,4,85,0.9%,0,1
110,圣巴泰勒米岛,3735,0,462,3267,0,12.4%,0,6,0.2%,0,1
111,牙买加,127706,55,75445,49466,-124,59.1%,176,2795,2.2%,3,1
112,土耳其,13675581,85026,12853899,728692,-9644,94.0%,94402,92990,0.7%,268,1
113,刚果（金）,85876,42,50930,33611,23,59.3%,0,1335,1.6%,19,1
114,巴拿马,752173,481,734985,9152,-1520,97.7%,1991,8036,1.1%,10,1
115,蒙古国,462321,449,313256,146904,449,67.8%,0,2161,0.5%,0,1
116,布基纳法索,20751,0,20309,67,0,97.9%,0,375,1.8%,0,1
117,塞浦路斯,311239,2698,124370,186039,2696,40.0%,0,830,0.3%,2,1
118,文莱,41049,3251,21555,19382,2278,52.5%,972,112,0.3%,1,1
119,马提尼克,108349,0,104,107384,0,0.1%,0,861,0.8%,0,1
120,法属圭亚那,77575,78,11254,65932,77,14.5%,0,389,0.5%,1,1
121,法罗群岛,32044,0,7693,24327,0,24.0%,0,24,0.1%,0,1
122,阿尔巴尼亚,270455,85,263035,3969,-554,97.3%,633,3451,1.3%,6,1
123,孟加拉国,1936837,1595,1771615,136232,-6778,91.5%,8357,28990,1.5%,16,1
124,保加利亚,1077160,4845,806848,235067,-5495,74.9%,10197,35245,3.3%,143,1
125,摩尔多瓦,496976,231,467312,18528,-1011,94.0%,1229,11136,2.2%,13,1
126,马尔代夫,166525,656,151009,15224,-46,90.7%,702,292,0.2%,0,1
127,巴拉圭,637225,929,599783,19183,-1669,94.1%,2560,18259,2.9%,38,1
128,马耳他,70829,90,69055,1175,-2,97.5%,91,599,0.8%,1,1
129,哥斯达黎加,793835,7007,644514,141367,1514,81.2%,5451,7954,1.0%,42,1
130,哥伦比亚,6052126,2910,5874444,39397,-2062,97.1%,4873,138285,2.3%,99,1
131,多哥,36755,8,36399,84,5,99.0%,2,272,0.7%,1,1
132,秘鲁,3500880,1887,1720665,1570407,1714,49.1%,0,209808,6.0%,173,1
133,斯洛伐克,1393534,13420,1148563,226657,-5835,82.4%,19228,18314,1.3%,27,1
134,喀麦隆,119107,0,106050,11137,0,89.0%,0,1920,1.6%,0,1
135,梵蒂冈,29,0,28,1,0,96.6%,0,0,0.0%,0,1
136,塞尔维亚,1892187,9074,1730101,147128,-21060,91.4%,30025,14958,0.8%,109,1
137,直布罗陀,15091,0,14368,622,0,95.2%,0,101,0.7%,0,1
138,不丹,10196,84,6644,3546,-105,65.2%,189,6,0.1%,0,1
139,列支敦士登,11410,9,11017,317,-68,96.6%,76,76,0.7%,1,1
140,巴勒斯坦,571662,1307,537503,28997,-2105,94.0%,3400,5162,0.9%,12,1
141,南非,3662032,1151,3526115,37049,-656,96.3%,1670,98868,2.7%,137,1
142,波黑,369230,495,192218,161650,460,52.1%,0,15362,4.2%,35,1
143,匈牙利,1769164,3193,1546872,178730,-5568,87.4%,8630,43562,2.5%,131,1
144,斯洛文尼亚,882364,2291,805332,70796,-8914,91.3%,11190,6236,0.7%,15,1
145,波兰,5582217,18771,4935340,536720,-26083,88.4%,44530,110157,2.0%,324,1
146,阿根廷,8855624,11170,8607471,122535,-1956,97.2%,12953,125618,1.4%,173,1
147,智利,2895931,44549,1923867,930538,13325,66.4%,31045,41526,1.4%,179,1
148,乌克兰,4783835,24440,4023033,655573,-9085,84.1%,33238,105229,2.2%,287,1
149,沙特阿拉伯,741237,841,715514,16736,-1082,96.5%,1922,8987,1.2%,1,1
150,突尼斯,988329,920,930260,30557,-4265,94.1%,5147,27512,2.8%,38,1
151,塞内加尔,85600,12,83533,108,-6,97.6%,17,1959,2.3%,1,1
152,拉脱维亚,601600,11837,448791,147679,8183,74.6%,3637,5130,0.9%,17,1
153,摩洛哥,1159584,190,1137129,6533,-851,98.1%,1019,15922,1.4%,22,1
154,约旦,1591278,11254,1432148,145399,-11375,90.0%,22598,13731,0.9%,31,1
155,葡萄牙,3206281,5789,2717509,467878,-14243,84.8%,19997,20894,0.7%,35,1
156,安道尔,37820,0,36993,676,0,97.8%,0,151,0.4%,0,1
157,印度尼西亚,5289414,57491,4593185,549431,18760,86.8%,38474,146798,2.8%,257,1
158,捷克,3538222,13509,3360230,139589,-5746,95.0%,19177,38403,1.1%,78,1
159,多米尼加,572596,434,566088,2148,19,98.9%,415,4360,0.8%,0,1
160,亚美尼亚,417456,753,395700,13378,-1338,94.8%,2075,8378,2.0%,16,1
161,爱尔兰,1280058,11654,1139516,134090,4965,89.0%,6663,6452,0.5%,26,1
162,卢森堡,179305,1135,167853,10466,-3807,93.6%,4940,986,0.5%,2,1
163,厄瓜多尔,820541,10961,443880,341489,10906,54.1%,0,35172,4.3%,55,1
164,卡塔尔,355032,394,349042,5328,-204,98.3%,598,662,0.2%,0,1
165,圣马力诺,14207,219,13703,392,-260,96.5%,477,112,0.8%,2,1
166,摩纳哥,9267,29,9011,205,3,97.2%,26,51,0.6%,0,1
167,冰岛,112094,2600,75685,36348,2597,67.5%,0,61,0.1%,3,1
168,墨西哥,5436566,4832,4696414,423660,-7443,86.4%,12177,316492,5.8%,98,1
169,阿塞拜疆,777804,2372,742326,26198,-2263,95.4%,4616,9280,1.2%,19,1
170,白俄罗斯,890089,2507,875660,8037,183,98.4%,2307,6392,0.7%,17,1
171,新西兰,39345,2845,17267,22022,2655,43.9%,187,56,0.1%,3,1
172,立陶宛,879371,5899,781585,89470,-6241,88.9%,12114,8316,0.9%,26,1
173,尼日利亚,254352,32,230846,20364,-6,90.8%,38,3142,1.2%,0,1
174,埃及,473449,2003,403967,45625,710,85.3%,1239,23857,5.0%,54,1
175,荷兰,6153207,34665,3922732,2208968,-39767,63.8%,74414,21507,0.3%,18,1
176,爱沙尼亚,467989,5261,337940,127868,2933,72.2%,2317,2181,0.5%,11,1
177,丹麦,2513265,28773,1989755,519135,-18271,79.2%,47010,4375,0.2%,34,1
178,罗马尼亚,2686089,14775,2358958,264292,-15214,87.8%,29774,62839,2.3%,215,1
179,北马其顿,294407,231,279695,5775,-1277,95.0%,1491,8937,3.0%,17,1
180,挪威,1169037,14879,88952,1078536,14878,7.6%,0,1549,0.1%,1,1
181,格鲁吉亚,1575999,12101,1429763,130255,-2708,90.7%,14764,15981,1.0%,45,1
182,巴基斯坦,1503873,961,1409515,64262,-1445,93.7%,2393,30096,2.0%,13,1
183,希腊,2336615,18088,2103736,207394,-1551,90.0%,19549,25485,1.1%,90,1
184,阿尔及利亚,264365,147,176966,80587,-46,66.9%,185,6812,2.6%,8,1
185,瑞士,2700057,14954,1945205,741681,-9629,72.0%,24569,13171,0.5%,14,1
186,克罗地亚,1043334,1810,1008893,19536,-1375,96.7%,3149,14905,1.4%,36,1
187,奥地利,2550371,21427,2257376,278334,-7345,88.5%,28735,14661,0.6%,37,1
188,阿曼,378922,1224,360795,13889,-92,95.2%,1312,4238,1.1%,4,1
189,阿富汗,172901,0,153427,11900,0,88.7%,0,7574,4.4%,0,1
190,巴林,498637,2885,465393,31802,-2497,93.3%,5381,1442,0.3%,1,1
191,科威特,615397,1329,597655,15211,-2164,97.1%,3492,2531,0.4%,1,1
192,伊拉克,2294929,1685,2227997,42035,-1813,97.1%,3477,24897,1.1%,21,1
193,黎巴嫩,1053252,3101,682977,360268,3082,64.8%,0,10007,1.0%,19,1
194,以色列,3576923,13951,3453676,113209,-12327,96.6%,26248,10038,0.3%,30,1
195,伊朗,6983635,22073,6539753,308383,-467,93.6%,22317,135499,1.9%,223,1
196,巴西,28351876,42379,25505984,2200358,-153908,90.0%,195954,645534,2.3%,333,1
197,比利时,3520568,17989,2719238,771290,-36584,77.2%,54478,30040,0.9%,95,1
198,西班牙,10880194,48778,8876996,1904563,-360794,81.6%,409108,98635,0.9%,464,1
199,瑞典,2431365,8509,1877097,537371,-60182,77.2%,68611,16897,0.7%,80,1
200,俄罗斯,15657928,135172,12657025,2653872,-29917,80.8%,164293,347031,2.2%,796,1
201,英国,18695449,48820,16918511,1616123,-58005,90.5%,106796,160815,0.9%,29,1
202,意大利,12554596,24484,11109291,1291793,-26376,88.5%,50659,153512,1.2%,201,1
203,印度,42867031,13405,42189887,164492,-21051,98.4%,34226,512652,1.2%,230,1
204,菲律宾,3655709,758,3544283,55449,-1989,97.0%,2734,55977,1.5%,13,1
205,芬兰,625463,2746,46000,577134,2746,7.4%,0,2329,0.4%,0,1
206,斯里兰卡,639297,2460,607326,15916,-7809,95.0%,10208,16055,2.5%,61,1
207,柬埔寨,128133,598,121553,3557,238,94.9%,358,3023,2.4%,2,1
208,尼泊尔,976105,299,953430,10747,-535,97.7%,831,11928,1.2%,3,1
209,加拿大,3252372,2084,3095130,121126,-6779,95.2%,8858,36116,1.1%,5,1
210,德国,13872762,162534,10234100,3516293,-39650,73.8%,201900,122369,0.9%,284,1
211,越南,2890522,56149,2305081,545759,45660,79.7%,10412,39682,1.4%,77,1
212,法国,22401406,17195,19735713,2528417,-399701,88.1%,420828,137276,0.6%,0,1
213,美国,80270563,57665,52199829,27107363,-198369,65.0%,255289,963371,1.2%,745,1
214,澳大利亚,3101281,24719,2860444,235812,2001,92.2%,22681,5025,0.2%,37,1
215,马来西亚,3273958,25099,2974441,267084,7307,90.9%,17749,32433,1.0%,43,1
216,日本,4618924,69494,3698801,897784,-16359,80.1%,85534,22339,0.5%,319,1
217,新加坡,622293,13623,557450,63887,-5082,89.6%,18698,956,0.2%,7,1
218,泰国,2770793,18363,2574458,173602,2677,92.9%,15651,22733,0.8%,35,1
