id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
87,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
88,苏里南,78893,33,49368,28203,33,62.6%,0,1322,1.7%,0,1
89,库拉索,39459,0,38760,434,0,98.2%,0,265,0.7%,0,1
90,圣卢西亚,22878,0,22488,25,0,98.3%,0,365,1.6%,0,1
91,圣文森特和格林纳丁斯,6745,0,6636,3,0,98.4%,0,106,1.6%,0,1
92,安提瓜和巴布达,7470,0,7330,5,0,98.1%,0,135,1.8%,0,1
93,危地马拉,814111,2539,777282,19623,-721,95.5%,3247,17206,2.1%,13,1
94,乌拉圭,872938,2129,855615,10196,447,98.0%,1678,7127,0.8%,4,1
95,委内瑞拉,519245,186,510385,3196,-22,98.3%,207,5664,1.1%,1,1
96,苏丹,61775,60,40329,16558,46,65.3%,0,4888,7.9%,14,1
97,几内亚,36435,0,35950,45,0,98.7%,0,440,1.2%,0,1
98,埃塞俄比亚,469419,64,421604,40327,42,89.8%,22,7488,1.6%,0,1
99,哈萨克斯坦,1304767,44,1282851,8263,41,98.3%,0,13653,1.0%,3,1
100,肯尼亚,323255,0,317546,62,0,98.2%,0,5647,1.7%,0,1
101,特立尼达和多巴哥,134445,484,119799,10942,-2369,89.1%,2848,3704,2.8%,5,1
102,加蓬,47570,0,47244,23,0,99.3%,0,303,0.6%,0,1
103,加纳,160791,14,159277,69,-15,99.1%,29,1445,0.9%,0,1
104,法属波利尼西亚,71243,417,33500,37098,417,47.0%,0,645,0.9%,0,1
105,古巴,1079853,742,1068531,2818,192,99.0%,549,8504,0.8%,1,1
106,留尼汪岛,318695,0,306072,11934,0,96.0%,0,689,0.2%,0,1
107,科特迪瓦,81643,11,80790,57,-9,99.0%,20,796,1.0%,0,1
108,洪都拉斯,417201,0,131100,275259,0,31.4%,0,10842,2.6%,0,1
109,玻利维亚,898941,477,812904,64560,-847,90.4%,1323,21477,2.4%,1,1
110,圣马丁岛,9633,2,9524,24,-6,98.9%,8,85,0.9%,0,1
111,圣巴泰勒米岛,3780,0,462,3312,0,12.2%,0,6,0.2%,0,1
112,牙买加,128477,30,79975,45644,28,62.2%,0,2858,2.2%,2,1
113,土耳其,14663508,21354,14291702,274729,-4366,97.5%,25619,97077,0.7%,101,1
114,刚果（金）,86461,35,50930,34196,35,58.9%,0,1335,1.5%,0,1
115,巴拿马,760735,330,750028,2557,122,98.6%,204,8150,1.1%,4,1
116,蒙古国,467436,77,313256,152003,77,67.0%,0,2177,0.5%,0,1
117,布基纳法索,20751,0,20309,67,0,97.9%,0,375,1.8%,0,1
118,塞浦路斯,370311,3951,124370,245026,3950,33.6%,0,915,0.2%,1,1
119,文莱,121957,1357,105218,16561,-3814,86.3%,5170,178,0.1%,1,1
120,马提尼克,135881,0,104,134872,0,0.1%,0,905,0.7%,0,1
121,法属圭亚那,78326,54,11254,66678,54,14.4%,0,394,0.5%,0,1
122,法罗群岛,34237,0,7693,26516,0,22.5%,0,28,0.1%,0,1
123,阿尔巴尼亚,272961,81,268835,639,-21,98.5%,102,3487,1.3%,0,1
124,孟加拉国,1950465,108,1868620,52731,-1353,95.8%,1459,29114,1.5%,2,1
125,保加利亚,1122795,1720,893850,192679,-1057,79.6%,2751,36266,3.2%,26,1
126,摩尔多瓦,509834,450,493797,4659,-239,96.9%,684,11378,2.2%,5,1
127,马尔代夫,174658,0,163687,10674,0,93.7%,0,297,0.2%,0,1
128,巴拉圭,646843,135,622241,6031,-189,96.2%,320,18571,2.9%,4,1
129,马耳他,74029,301,70923,2485,212,95.8%,87,621,0.8%,2,1
130,哥斯达黎加,829400,1096,755691,65483,-3429,91.1%,4512,8226,1.0%,13,1
131,哥伦比亚,6079896,744,5912154,28327,-205,97.2%,924,139415,2.3%,25,1
132,多哥,36871,1,36542,57,1,99.1%,0,272,0.7%,0,1
133,秘鲁,3539400,1912,1720665,1607044,1840,48.6%,0,211691,6.0%,72,1
134,斯洛伐克,1618450,9782,1474343,125034,-1249,91.1%,10998,19073,1.2%,33,1
135,喀麦隆,119414,0,117263,225,0,98.2%,0,1926,1.6%,0,1
136,梵蒂冈,29,0,28,1,0,96.6%,0,0,0.0%,0,1
137,塞尔维亚,1952029,2076,1895328,41039,-628,97.1%,2689,15662,0.8%,15,1
138,直布罗陀,16166,52,15656,409,36,96.8%,16,101,0.6%,0,1
139,不丹,21310,588,16659,4642,-134,78.2%,720,9,0.0%,2,1
140,列支敦士登,15043,117,14195,767,-23,94.4%,140,81,0.5%,0,1
141,巴勒斯坦,580165,0,571646,3193,0,98.5%,0,5326,0.9%,0,1
142,南非,3700484,1681,3585603,15052,309,96.9%,1310,99829,2.7%,62,1
143,波黑,373985,186,192218,166103,183,51.4%,0,15664,4.2%,3,1
144,匈牙利,1824089,3322,1672699,106429,-2332,91.7%,5588,44961,2.5%,66,1
145,斯洛文尼亚,932155,3142,894618,31108,1212,96.0%,1929,6429,0.7%,1,1
146,波兰,5875072,11658,5223340,537645,4109,88.9%,7442,114087,1.9%,107,1
147,阿根廷,9004829,4577,8803205,74185,-1741,97.8%,6289,127439,1.4%,29,1
148,智利,3368704,15445,2667517,656848,-17344,79.2%,32696,44339,1.3%,93,1
149,乌克兰,4928032,5144,4058020,762535,5072,82.3%,0,107477,2.2%,72,1
150,沙特阿拉伯,749373,105,731831,8517,-89,97.7%,193,9025,1.2%,1,1
151,突尼斯,1029762,0,983630,18067,0,95.5%,0,28065,2.7%,0,1
152,塞内加尔,85820,2,83814,42,-2,97.7%,4,1964,2.3%,0,1
153,拉脱维亚,765297,4223,676834,82969,-4672,88.4%,8885,5494,0.7%,10,1
154,摩洛哥,1162374,34,1145730,594,-43,98.6%,75,16050,1.4%,2,1
155,约旦,1680179,0,1647266,18954,0,98.0%,0,13959,0.8%,0,1
156,葡萄牙,3458727,0,2876177,561142,0,83.2%,0,21408,0.6%,0,1
157,安道尔,39234,440,38377,704,-13,97.8%,452,153,0.4%,1,1
158,印度尼西亚,5948610,9528,5549220,245979,-16498,93.3%,25827,153411,2.6%,199,1
159,捷克,3724368,8187,3608651,76399,-4411,96.9%,12551,39318,1.1%,47,1
160,多米尼加,577241,166,572289,577,79,99.1%,87,4375,0.8%,0,1
161,亚美尼亚,422254,52,409196,4466,-100,96.9%,149,8592,2.0%,3,1
162,爱尔兰,1365467,0,1248933,109896,0,91.5%,0,6638,0.5%,0,1
163,卢森堡,199202,1405,184566,13626,355,92.7%,1048,1010,0.5%,2,1
164,厄瓜多尔,849699,0,443880,370471,0,52.2%,0,35348,4.2%,0,1
165,卡塔尔,359670,0,357990,1003,0,99.5%,0,677,0.2%,0,1
166,圣马力诺,14726,0,14340,274,0,97.4%,0,112,0.8%,0,1
167,摩纳哥,10063,51,9702,307,15,96.4%,35,54,0.5%,1,1
168,冰岛,170806,1548,75685,95030,1548,44.3%,0,91,0.1%,0,1
169,墨西哥,5624954,5174,4917930,385218,-289,87.4%,5276,321806,5.7%,187,1
170,阿塞拜疆,791288,211,780536,1105,-352,98.6%,549,9647,1.2%,14,1
171,白俄罗斯,948416,1742,928536,13175,1735,97.9%,0,6705,0.7%,7,1
172,新西兰,452670,14193,328665,123867,-75980,72.6%,90170,138,0.0%,3,1
173,立陶宛,984980,4649,902510,73766,216,91.6%,4421,8704,0.9%,12,1
174,尼日利亚,255103,0,249460,2501,0,97.8%,0,3142,1.2%,0,1
175,埃及,495373,0,424831,46265,0,85.8%,0,24277,4.9%,0,1
176,荷兰,7435118,54216,5885105,1528239,-9655,79.2%,63852,21774,0.3%,19,1
177,爱沙尼亚,540184,1511,446134,91665,-2007,82.6%,3509,2385,0.4%,9,1
178,丹麦,2850170,6809,2697097,147735,-12364,94.6%,19135,5338,0.2%,38,1
179,罗马尼亚,2810630,3749,2606660,139345,3705,92.7%,0,64625,2.3%,44,1
180,北马其顿,302867,324,291719,1984,34,96.3%,287,9164,3.0%,3,1
181,挪威,1376239,4175,88952,1285118,3832,6.5%,0,2169,0.2%,343,1
182,格鲁吉亚,1640550,872,1594924,28996,-59,97.2%,913,16630,1.0%,18,1
183,巴基斯坦,1520817,183,1473616,16875,-612,96.9%,788,30326,2.0%,7,1
184,希腊,2756487,47877,2481680,247960,25656,90.0%,22104,26847,1.0%,117,1
185,阿尔及利亚,265524,15,178156,80497,-6,67.1%,20,6871,2.6%,1,1
186,瑞士,3253776,61657,2610682,629627,16976,80.2%,44659,13467,0.4%,22,1
187,克罗地亚,1081336,1939,1054740,11186,113,97.5%,1808,15410,1.4%,18,1
188,奥地利,3387012,51112,2926418,445250,11843,86.4%,39245,15344,0.5%,24,1
189,阿曼,387180,0,380425,2505,0,98.3%,0,4250,1.1%,0,1
190,阿富汗,176983,65,159744,9588,-110,90.3%,175,7651,4.3%,0,1
191,巴林,543089,1121,531521,10103,-505,97.9%,1626,1465,0.3%,0,1
192,科威特,626993,0,621614,2826,0,99.1%,0,2553,0.4%,0,1
193,伊拉克,2315573,439,2271797,18652,-554,98.1%,988,25124,1.1%,5,1
194,黎巴嫩,1087387,508,1019761,57389,-3223,93.8%,3725,10237,0.9%,6,1
195,以色列,3751049,8056,3698791,41841,2161,98.6%,5883,10417,0.3%,12,1
196,伊朗,7137894,2175,6812005,186411,-4840,95.4%,6924,139478,2.0%,91,1
197,巴西,29576397,49601,28163904,755626,-13770,95.2%,62887,656867,2.2%,484,1
198,比利时,3696059,0,3429809,235740,20,92.8%,0,30510,0.8%,0,1
199,西班牙,11324637,0,10571203,651731,0,93.3%,0,101703,0.9%,0,1
200,瑞典,2475687,1980,2400581,57086,-2088,97.0%,4009,18020,0.7%,59,1
201,俄罗斯,17518699,34442,16039709,1115427,-71146,91.6%,105064,363563,2.1%,524,1
202,英国,20093762,90472,18541447,1388804,57303,92.3%,33031,163511,0.8%,138,1
203,意大利,13724411,82368,12446583,1120221,34050,90.7%,48190,157607,1.1%,128,1
204,印度,43005914,2528,42458543,30990,-1619,98.7%,3997,516381,1.2%,150,1
205,菲律宾,3673201,540,3569711,45491,97,97.2%,324,57999,1.6%,119,1
206,芬兰,786312,3400,46000,737529,3400,5.9%,0,2783,0.4%,0,1
207,斯里兰卡,657723,301,624521,16780,-4949,95.0%,5247,16422,2.5%,3,1
208,柬埔寨,134772,148,130688,1035,-133,97.0%,281,3049,2.3%,0,1
209,尼泊尔,978119,12,962173,3996,-380,98.4%,392,11950,1.2%,0,1
210,加拿大,3394348,5855,3236619,120579,-17,95.4%,5803,37150,1.1%,69,1
211,德国,18424575,286247,14323500,3973786,105029,77.7%,181000,127289,0.7%,218,1
212,越南,7174423,353965,3685988,3446752,215389,51.4%,138500,41683,0.6%,76,1
213,法国,23957773,101747,22506003,1310929,43609,93.9%,58022,140841,0.6%,116,1
214,美国,81388194,61281,56965146,23425912,-131515,70.0%,191463,997136,1.2%,1333,1
215,澳大利亚,3816633,48677,3442974,367965,16808,90.2%,31840,5694,0.1%,29,1
216,马来西亚,3951678,27004,3623068,294366,-2532,91.7%,29450,34244,0.9%,86,1
217,日本,6024589,49183,5401611,596023,-7825,89.7%,56852,26955,0.4%,156,1
218,新加坡,996914,10713,957785,37938,707,96.1%,9994,1191,0.1%,12,1
219,泰国,3303169,27071,3048491,230600,5469,92.3%,21522,24078,0.7%,80,1
