id,area,asymptomatic,asymptomaticRelative,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedRelative,died,diedRelative,icuDisable,nativeRelative,overseasInputRelative
1,西藏,0,0,1,0,1,0,0,0,0,0,1,0,0
2,澳门,0,0,82,0,79,3,0,0,0,0,1,0,0
3,青海,0,0,32,0,30,2,0,0,0,0,1,0,0
4,台湾,0,0,21363,138,13742,6768,138,0,853,0,1,0,0
5,香港,0,0,259387,4444,27943,227451,3439,741,3993,264,1,0,0
6,贵州,0,0,164,0,160,2,0,0,2,0,1,0,0
7,吉林,1632,140,3722,1039,589,3130,1039,0,3,0,1,1039,0
8,新疆,0,0,996,0,993,0,0,0,3,0,1,0,0
9,宁夏,0,0,122,0,122,0,0,0,0,0,1,0,0
10,内蒙古,2,1,1666,0,1605,60,-24,24,1,0,1,0,0
11,甘肃,105,15,553,13,368,183,11,2,2,0,1,12,1
12,天津,46,18,1318,45,1147,168,39,6,3,0,1,40,5
13,山西,0,0,295,0,272,23,0,0,0,0,1,0,0
14,辽宁,127,0,1061,9,930,129,3,6,2,0,1,9,0
15,黑龙江,75,10,2121,7,2067,41,3,4,13,0,1,7,0
16,海南,3,0,193,0,184,3,0,0,6,0,1,0,0
17,河北,247,162,1658,51,1469,182,51,0,7,0,1,51,0
18,陕西,0,0,3018,60,2823,192,60,0,3,0,1,60,0
19,云南,321,37,2009,5,1911,96,-1,6,2,0,1,4,1
20,广西,282,29,1271,11,993,276,10,1,2,0,1,3,8
21,福建,22,1,1606,13,1514,91,12,1,1,0,1,12,1
22,上海,843,164,4822,61,4146,669,28,33,7,0,1,45,16
23,北京,201,3,1638,11,1435,194,6,5,9,0,1,8,3
24,江苏,101,23,1927,17,1750,177,10,7,0,0,1,16,1
25,四川,67,3,1568,8,1405,160,6,2,3,0,1,0,8
26,山东,1208,116,2048,111,1112,929,107,4,7,0,1,107,4
27,江西,4,4,959,0,958,0,0,0,1,0,1,0,0
28,重庆,21,1,644,8,608,30,8,0,6,0,1,8,0
29,安徽,15,11,1018,1,1003,9,1,0,6,0,1,1,0
30,湖南,11,6,1237,0,1227,6,0,0,4,0,1,0,0
31,河南,112,16,2710,1,2642,46,1,0,22,0,1,0,1
32,广东,1631,172,5900,121,4191,1701,95,26,8,0,1,79,42
33,浙江,267,41,2415,20,2059,355,20,0,1,0,1,11,9
34,湖北,19,0,68386,0,63833,41,-10,10,4512,0,1,0,0
