id,content,count
1,疫情,450
2,中国,208
3,美国,178
4,防控,167
5,人员,165
6,医院,150
7,民主,135
8,工作,126
9,国家,122
10,核酸检测,121
11,确诊病例,106
12,新冠,106
13,价格,98
14,候诊,94
15,接种,91
16,口岸,89
17,地区,87
18,新冠肺炎,84
19,记者,83
20,新增,83
21,城市,80
22,指挥部,77
23,含,76
24,确诊,75
25,社会,74
26,上涨,74
27,经济,73
28,口罩,69
29,人民,69
30,疫苗,65
31,新闻,63
32,隔离,62
33,本土,62
34,采样,61
35,发热,61
36,报告,59
37,病例,59
38,健康,58
39,视频,57
40,满洲里,57
41,2021年,57
42,新冠病毒,57
43,中心,57
44,服务,56
45,政策,56
46,高速,54
47,累计,53
48,风险,53
49,边境,52
50,发展,51
51,岁,51
52,发布,49
53,陆地,49
54,考生,48
55,时间,47
56,大学,47
57,浙江,47
58,开放,47
59,企业,47
60,门诊,47
61,感染,46
62,核酸,45
63,管理,45
64,做好,45
65,美,44
66,无症状感染者,44
67,检测,44
68,份,44
69,阳性,44
70,数量,44
71,阴性,43
72,抗疫,43
73,人数,43
74,影响,42
75,措施,42
76,相关,42
77,发现,42
78,情况,42
79,佩戴,42
80,40,42
81,小时,41
82,12日,41
83,国际,40
84,全球,40
85,组织,40
86,前往,39
87,生活,38
88,央视,38
89,48,38
90,活动,38
91,降至,38
92,全国,37
93,杭州,37
94,浙江省,37
95,卫生,37
96,机构,37
97,青兰,37
98,市,37
99,期间,36
100,关注,36
101,每人,36
102,提醒,36
103,传播,35
104,近日,35
105,显示,35
106,通报,35
107,单人,35
108,考试,34
109,学生,34
110,消息,34
111,报道,34
112,台湾,34
113,防疫,33
114,世界,33
115,国内,33
116,北京,33
117,人群,33
118,医保局,33
119,水平,33
120,医疗,33
121,戴,32
122,接受,32
123,国务院,32
124,病毒,32
125,管控,31
126,媒体,31
127,通知,31
128,患者,31
129,尼加拉瓜,31
130,发布会,30
131,关系,30
132,公布,30
133,主动,30
134,信息,30
135,接种疫苗,30
136,天津市,30
137,工作人员,29
138,数据,29
139,轮,29
140,病房,29
141,混检,29
142,单检,29
143,人民币,29
144,食品,29
145,观察,28
146,减少,28
147,2022年,27
148,政治,27
149,防护,27
150,流动,27
151,政府,27
152,动态,27
153,海底捞,27
154,离开,26
155,近期,26
156,2021,25
157,增长,25
158,高风险,25
159,场所,25
160,教育,25
161,研究,25
162,该国,25
163,CPI,25
164,第三,25
165,调查,24
166,建设,24
167,医学,24
168,证明,24
169,机制,24
170,疾控,24
171,民警,24
172,持续,24
173,上海,24
174,广西,24
175,内蒙古,23
176,2020年,23
177,症状,23
178,明年,23
179,联防,23
180,联控,23
181,哈尔滨,23
182,最新,23
183,电话,23
184,聚集,23
185,同比,23
186,出院,23
187,通胀,23
188,公安局,22
189,参加,22
190,历史,22
191,西安市,22
192,单位,22
193,这是,22
194,希望,22
195,战略,22
196,外出,22
197,自治区,22
198,宁波,21
199,支持,21
200,创造,21
201,降低,21
202,拜登,21
203,国,21
204,社交,21
205,江苏,21
206,指数,21
207,带来,20
208,今日,20
209,郭某,20
210,部门,20
211,学校,20
212,加护,20
213,公告,20
214,车辆,20
215,市民,20
216,顾客,20
217,平均,20
218,市场,20
219,美元,20
220,境外输入,20
221,降,20
222,艾灸凳,20
223,天津,20
224,因素,20
225,满洲里市,19
226,监督,19
227,推动,19
228,密切接触者,19
229,导致,19
230,稳定,19
231,绍兴市,19
232,群众,19
233,直播,19
234,疾病,19
235,清零,19
236,辽宁,19
237,现有,19
238,老板,19
239,商品,19
240,就业,19
241,考研,18
242,控制,18
243,民众,18
244,死亡,18
245,应对,18
246,力度,18
247,尹恩惠,18
248,通行,18
249,医护,18
250,原因,18
251,副局长,18
252,公司,18
253,香港,18
254,抵达,18
255,治愈,18
256,建交,18
257,计划,17
258,排查,17
259,轨迹,17
260,监测,17
261,治疗,17
262,交通,17
263,滞留,17
264,努力,17
265,配合,17
266,家庭,17
267,入境,17
268,艾灸馆,17
269,黑龙江,17
270,启动,17
271,35,17
272,大哥,17
273,选择,16
274,过程,16
275,接触,16
276,检查,16
277,死亡病例,16
278,包括,16
279,报备,16
280,专家组,16
281,社区,16
282,现场,16
283,涨幅,16
284,有人,16
285,山西,16
286,东站,16
287,入口,16
288,降价,16
289,入世,16
290,教授,16
291,身体,16
292,自我,16
293,贸易,16
294,内容,16
295,消费者,16
296,直辖市,16
297,店,16
298,官方,16
299,运送,16
300,儿童,16
301,一线,15
302,介绍,15
303,各国,15
304,提供,15
305,西安,15
306,刘,15
307,至少,15
308,落实,15
309,引发,15
310,康复,15
311,站,15
312,省份,15
313,定点,15
314,健康委,15
315,武汉,15
316,告诉,15
317,卫健委,15
318,责任,15
319,超过,15
320,老人,15
321,凳子,15
322,哈尔滨市,15
323,旅居史,15
324,能源,15
325,美联储,15
326,研发,15
327,奥尔特加,15
328,内地,15
329,美式,14
330,意识,14
331,对抗,14
332,公安,14
333,立案,14
334,成员,14
335,印发,14
336,下午,14
337,实施,14
338,高校,14
339,绍兴,14
340,感染者,14
341,旅游,14
342,负责,14
343,建议,14
344,鼓励,14
345,转运,14
346,项目,14
347,华,14
348,浪漫,14
349,生命,14
350,解决,14
351,网络,14
352,公共,14
353,调整,14
354,压力,14
355,校园,14
356,春节,14
357,羽绒服,14
358,产品,14
359,澳门,14
360,网传,14
361,老年人,14
362,24时,14
363,总统,14
364,会议,14
365,大白,14
366,考点,13
367,基础,13
368,合作,13
369,接触史,13
370,新加坡,13
371,元旦,13
372,欧洲,13
373,专家,13
374,变异,13
375,结束,13
376,39,13
377,挑战,13
378,稳,13
379,住院,13
380,联合,13
381,指导,13
382,男孩,13
383,拍摄,13
384,沈阳,13
385,日常,13
386,微博,13
387,教育部,13
388,重点,13
389,卖,13
390,升值,13
391,男子,13
392,财富,13
393,虚假,13
394,坐,13
395,纪录片,13
396,南非,13
397,预计,13
398,联调,13
399,抗体,13
400,取暖,12
401,研究生,12
402,核心,12
403,身份,12
404,制度,12
405,领导,12
406,杭州市,12
407,涉嫌,12
408,客户端,12
409,机场,12
410,快速,12
411,防范,12
412,委员会,12
413,封闭,12
414,参与,12
415,留医,12
416,使用率,12
417,日本,12
418,线上,12
419,此前,12
420,守护,12
421,共有,12
422,平安,12
423,年中,12
424,宣传,12
425,加油,12
426,面对,12
427,女,12
428,绿,12
429,鱼头,12
430,追求,12
431,我国,12
432,保障,12
433,科学,12
434,输入,12
435,金融,12
436,生产,12
437,行业,12
438,咨询,12
439,免疫,12
440,居民,12
441,训练,12
442,状态,12
443,尼,12
444,大陆,12
445,态度,12
446,洪都拉斯,12
447,东部,12
448,南部,12
449,网友,12
450,清华,12
451,创业,12
452,估值,12
453,封控,11
454,出门,11
455,团队,11
456,建立,11
457,选举,11
458,文化,11
459,自由,11
460,依法,11
461,奥密克戎,11
462,取消,11
463,环境,11
464,呈,11
465,技术,11
466,总体,11
467,物价,11
468,表现,11
469,1.,11
470,依然,11
471,常态化,11
472,深夜,11
473,永远,11
474,提高,11
475,外交,11
476,福建,11
477,需求,11
478,冬季,11
479,连续,11
480,全程,11
481,家长,11
482,创新,11
483,百分点,11
484,出口,11
485,办公厅,11
486,各省,11
487,相连,11
488,暂停,11
489,门店,11
490,排队,11
491,下降,11
492,乘坐,11
493,艾灸,11
494,包治百病,11
495,70,11
496,关联,11
497,涉疫,11
498,工具,11
499,区,11
500,当日,11
501,公立,11
502,低于,11
503,中旬,11
504,咸阳,11
505,首批,10
506,镇海,10
507,坚守,10
508,获悉,10
509,确保,10
510,招生,10
511,本轮,10
512,日报,10
513,吃,10
514,峰会,10
515,矛盾,10
516,维护,10
517,体现,10
518,代表,10
519,人类,10
520,统计,10
521,中午,10
522,进展,10
523,加大,10
524,精准,10
525,增加,10
526,祝,10
527,颁奖,10
528,致敬,10
529,力量,10
530,邯郸,10
531,邯大,10
532,五通,10
533,竞争,10
534,提升,10
535,赴,10
536,带,10
537,↓,10
538,海底,10
539,韩国,10
540,回应,10
541,开心,10
542,费用,10
543,引导,10
544,有序,10
545,大麻,10
546,准备金率,10
547,持有,10
548,治,10
549,7900,10
550,就诊,10
551,欧股,10
552,复苏,10
553,法律,10
554,断交,10
555,圣诞,10
556,角度,10
557,0时,10
558,批准,10
559,物资,10
560,偷渡者,10
561,凭祥市,10
562,意大利,10
563,特效药,10
564,医科,10
565,凌晨,9
566,卡点,9
567,年度,9
568,发言人,9
569,分裂,9
570,威胁,9
571,声音,9
572,活力,9
573,指出,9
574,流调,9
575,小组,9
576,日前,9
577,追踪,9
578,轻型,9
579,发生,9
580,学院,9
581,奥密克,9
582,动态清零,9
583,外省,9
584,上虞区,9
585,热门,9
586,设备,9
587,救治,9
588,海拉尔区,9
589,疾控局,9
590,感谢,9
591,女儿,9
592,秋利,9
593,头套,9
594,躺平,9
595,网民,9
596,下调,9
597,健康码,9
598,距离,9
599,处罚,9
600,4.,9
601,卫生部,9
602,购买,9
603,存款,9
604,举报,9
605,辟谣,9
606,警方,9
607,非法,9
608,道歉,9
609,号称,9
610,42,9
611,我省,9
612,洗手,9
613,系列,9
614,医保,9
615,黑龙江省,9
616,新疆,9
617,陕西,9
618,形势,9
619,出行,9
620,劳工部,9
621,1982年,9
622,各项,9
623,印度,9
624,异常,9
625,立陶宛,9
626,34,9
627,复交,9
628,西藏,9
629,挺,9
630,偷渡,9
631,安溪县,9
632,奥运,9
633,健身,9
634,冠派,9
635,大部,9
636,赚钱,9
637,私营,9
638,工资,9
639,警察,9
640,热身,9
641,宁波市,8
642,硕士,8
643,记忆,8
644,害怕,8
645,2019年,8
646,爱心,8
647,][,8
648,美国人,8
649,现实,8
650,推进,8
651,成果,8
652,世纪,8
653,流行,8
654,团结,8
655,构建,8
656,庄某,8
657,最终,8
658,岗位,8
659,运营,8
660,项,8
661,早日,8
662,病危,8
663,符合,8
664,87%,8
665,全省,8
666,戎,8
667,蔓延,8
668,考试院,8
669,第一时间,8
670,总台,8
671,诺贝尔奖,8
672,仪式,8
673,队伍,8
674,收费,8
675,孩子,8
676,南京,8
677,朱,8
678,平衡,8
679,吴,8
680,中国人,8
681,天空,8
682,救援,8
683,传承,8
684,王某,8
685,战疫,8
686,创,8
687,出镜,8
688,区域,8
689,奖励,8
690,员工,8
691,密集,8
692,年龄,8
693,境外,8
694,外防,8
695,进口,8
696,中央,8
697,溯源,8
698,火锅,8
699,绿色,8
700,体验,8
701,服药,8
702,前景,8
703,新西兰,8
704,危险,8
705,迪士尼,8
706,运动员,8
707,1例,8
708,疑似病例,8
709,运行,8
710,津,8
711,涉及,8
712,8时,8
713,网站,8
714,陪护,8
715,上月,8
716,成本,8
717,银行,8
718,患有,8
719,狗,8
720,摊主,8
721,自制,8
722,传送带,8
723,受益于,8
724,外地,7
725,全市,7
726,停运,7
727,精力,7
728,习惯,7
729,正式,7
730,举办,7
731,联合国,7
732,利益,7
733,事实,7
734,过往,7
735,外部,7
736,价值,7
737,文明,7
738,真实,7
739,经历,7
740,试图,7
741,标准,7
742,相互,7
743,霸权,7
744,来源,7
745,分局,7
746,传染病,7
747,崔始源,7
748,冠病,7
749,毒株,7
750,7天,7
751,提前,7
752,新型,7
753,样本,7
754,主任,7
755,会诊,7
756,诊断,7
757,利用,7
758,寻找,7
759,讨论,7
760,成功,7
761,呼吸道,7
762,估计,7
763,所在地,7
764,实行,7
765,占用,7
766,车道,7
767,慢行,7
768,不确定性,7
769,好多,7
770,办公室,7
771,副,7
772,良有,7
773,重回,7
774,樱花,7
775,画,7
776,郑州,7
777,摆,7
778,水稻,7
779,苗送,7
780,袁,7
781,程,7
782,延乔路,7
783,路标,7
784,下放,7
785,鲜花,7
786,卡片,7
787,融探,7
788,火羲,7
789,探日,7
790,王亚平,7
791,摘星,7
792,约定,7
793,入驻,7
794,空间站,7
795,探索,7
796,热爱,7
797,中国式,7
798,大连,7
799,微信,7
800,此举,7
801,援助,7
802,缓解,7
803,英国,7
804,供应链,7
805,打压,7
806,省市,7
807,筛查,7
808,严峻,7
809,预期,7
810,每日,7
811,遵守,7
812,考前,7
813,运动,7
814,一次性,7
815,校门口,7
816,提示,7
817,作用,7
818,广播,7
819,荷兰,7
820,一家,7
821,四川,7
822,改变,7
823,循环,7
824,44,7
825,勤,7
826,预测,7
827,导演,7
828,日记,7
829,感觉,7
830,株,7
831,紧急,7
832,副总统,7
833,保护,7
834,多种,7
835,鸡蛋,7
836,规模,7
837,投资,7
838,加息,7
839,当晚,7
840,好像,7
841,老年,7
842,机关,7
843,热点,7
844,等级,7
845,资源,7
846,赵,7
847,附属,7
848,中医,7
849,疗法,7
850,小吃,7
851,证券,7
852,生物,7
853,板块,7
854,科研,7
855,主体,7
856,侦查,6
857,新华社,6
858,大幅,6
859,超,6
860,反对,6
861,他国,6
862,面临,6
863,道路,6
864,强加,6
865,大规模,6
866,和平,6
867,隐瞒,6
868,如实,6
869,定期,6
870,职员,6
871,热刺,6
872,牛门,6
873,诊部,6
874,1时,6
875,市级,6
876,食堂,6
877,用餐,6
878,制作,6
879,室内,6
880,10万,6
881,奥地利,6
882,60,6
883,全世界,6
884,主题,6
885,变化,6
886,平稳,6
887,肯定,6
888,提出,6
889,咳嗽,6
890,顺利,6
891,我院,6
892,全员,6
893,奖,6
894,出席,6
895,贡献,6
896,交警,6
897,管制,6
898,禁止,6
899,条件,6
900,新生,6
901,迎来,6
902,方向,6
903,朱锋,6
904,强硬,6
905,对手,6
906,思维,6
907,位置,6
908,知识,6
909,女子,6
910,火车站,6
911,妻子,6
912,半年,6
913,六,6
