id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
36,伯利兹,56079,104,52995,2443,-250,94.5%,346,641,1.1%,8,1
37,缅甸,562364,0,522400,20637,0,92.9%,0,19327,3.4%,0,1
38,多米尼克,10801,49,9947,797,17,92.1%,32,57,0.5%,0,1
39,莫桑比克,224882,26,218911,3782,-45,97.3%,71,2189,1.0%,0,1
40,叙利亚,53527,125,45133,5347,-200,84.3%,322,3047,5.7%,3,1
41,马恩岛,22297,40,22000,218,-14,98.7%,52,79,0.4%,2,1
42,巴布亚新几内亚,39580,0,37504,1448,0,94.8%,0,628,1.6%,0,1
43,厄立特里亚,9687,0,9554,30,0,98.6%,0,103,1.1%,0,1
44,乌干达,163004,31,99797,59628,-8,61.2%,38,3579,2.2%,1,1
45,安哥拉,98617,20,96520,198,-1,97.9%,21,1899,1.9%,0,1
46,东帝汶,22314,53,20802,1387,-129,93.2%,182,125,0.6%,0,1
47,新喀里多尼亚,43885,0,29807,13791,0,67.9%,0,287,0.7%,0,1
48,马达加斯加,63433,589,57862,4221,-788,91.2%,1362,1350,2.1%,15,1
49,津巴布韦,233224,432,224795,3043,80,96.4%,348,5386,2.3%,4,1
50,佛得角,55860,2,55389,71,-7,99.2%,9,400,0.7%,0,1
51,蒙特塞拉特,163,0,161,0,0,98.8%,0,2,1.2%,0,1
52,海地,30162,0,25152,4196,0,83.4%,0,814,2.7%,0,1
53,尼日尔,8734,0,8402,29,0,96.2%,0,303,3.5%,0,1
54,乍得,7214,0,4874,2150,0,67.6%,0,190,2.6%,0,1
55,萨尔瓦多,147786,0,123870,19884,-5,83.8%,0,4032,2.7%,5,1
56,尼加拉瓜,17895,0,4225,13451,0,23.6%,0,219,1.2%,0,1
57,斐济,63624,0,61788,1012,0,97.1%,0,824,1.3%,0,1
58,毛里求斯,29224,333,25806,2632,187,88.3%,122,786,2.7%,24,1
59,赞比亚,311016,252,304698,2375,-247,98.0%,498,3943,1.3%,1,1
60,吉布提,15541,2,15342,10,-1,98.7%,3,189,1.2%,0,1
61,吉尔吉斯斯坦,200322,32,194099,3279,-136,96.9%,165,2944,1.5%,3,1
62,巴巴多斯,53508,344,48890,4310,294,91.4%,50,308,0.6%,0,1
63,黑山,228522,323,223163,2704,-163,97.7%,482,2655,1.2%,4,1
64,冈比亚,11924,0,11461,98,0,96.1%,0,365,3.1%,0,1
65,格陵兰岛,11565,0,2761,8792,-2,23.9%,0,12,0.1%,2,1
66,贝宁,26567,0,25506,898,0,96.0%,0,163,0.6%,0,1
67,索马里,26260,0,13182,11733,0,50.2%,0,1345,5.1%,0,1
68,坦桑尼亚,33549,0,183,32570,0,0.5%,0,796,2.4%,0,1
69,利比里亚,7360,0,5747,1323,0,78.1%,0,290,3.9%,0,1
70,圭亚那合作共和国,62638,48,60504,924,-82,96.6%,125,1210,1.9%,5,1
71,马约特,36631,59,2964,33480,59,8.1%,0,187,0.5%,0,1
72,巴哈马,33024,13,25845,6411,-86,78.3%,99,768,2.3%,0,1
73,乌兹别克斯坦,235267,191,225937,7711,-1194,96.0%,1382,1619,0.7%,3,1
74,瓜德罗普,123622,0,2250,120544,0,1.8%,0,828,0.7%,0,1
75,开曼群岛,18728,0,8553,10158,0,45.7%,0,17,0.1%,0,1
76,刚果（布）,23874,0,20178,3321,0,84.5%,0,375,1.6%,0,1
77,中非共和国,14187,0,6859,7215,0,48.3%,0,113,0.8%,0,1
78,塞舌尔,38766,0,37803,804,0,97.5%,0,159,0.4%,0,1
79,赤道几内亚,15870,0,15620,68,0,98.4%,0,182,1.1%,0,1
80,纳米比亚,156982,23,152456,525,8,97.1%,13,4001,2.5%,2,1
81,卢旺达,129369,14,45522,82392,14,35.2%,0,1455,1.1%,0,1
82,斯威士兰,68972,32,67420,164,-50,97.7%,82,1388,2.0%,0,1
83,毛里塔尼亚,58604,2,57492,136,-28,98.1%,29,976,1.7%,1,1
84,阿鲁巴,33600,17,33343,59,-14,99.2%,31,198,0.6%,0,1
85,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
86,苏里南,77686,85,49348,27029,81,63.5%,2,1309,1.7%,2,1
87,库拉索,38695,49,37823,612,-36,97.7%,85,260,0.7%,0,1
88,圣卢西亚,22468,42,21044,1068,-58,93.7%,98,356,1.6%,2,1
89,圣文森特和格林纳丁斯,6732,3,6555,73,-3,97.4%,6,104,1.5%,0,1
90,安提瓜和巴布达,7408,5,7189,84,-4,97.0%,9,135,1.8%,0,1
91,危地马拉,756600,4024,689727,50093,736,91.2%,3253,16780,2.2%,35,1
92,乌拉圭,812367,7179,765633,39869,-410,94.2%,7573,6865,0.8%,16,1
93,委内瑞拉,510553,347,493939,11012,-599,96.7%,937,5602,1.1%,9,1
94,苏丹,59939,0,40329,15779,0,67.3%,0,3831,6.4%,0,1
95,几内亚,36354,0,32684,3232,0,89.9%,0,438,1.2%,0,1
96,埃塞俄比亚,468284,259,409625,51221,137,87.5%,117,7438,1.6%,5,1
97,哈萨克斯坦,1298456,1008,1251641,33280,-2447,96.4%,3439,13535,1.0%,16,1
98,肯尼亚,322669,26,303010,14024,-3,93.9%,29,5635,1.7%,0,1
99,特立尼达和多巴哥,123157,624,98433,21162,56,79.9%,564,3562,2.9%,4,1
100,加蓬,47484,17,44999,2182,-360,94.8%,376,303,0.6%,1,1
101,加纳,158220,0,156429,358,0,98.9%,0,1433,0.9%,0,1
102,法属波利尼西亚,60716,2456,33500,26579,2456,55.2%,0,637,1.0%,0,1
103,古巴,1064757,647,1053049,3222,-212,98.9%,857,8486,0.8%,2,1
104,留尼汪岛,278494,0,250359,27532,0,89.9%,0,603,0.2%,0,1
105,科特迪瓦,81346,40,79185,1370,9,97.3%,31,791,1.0%,0,1
106,洪都拉斯,406872,0,127289,268975,0,31.3%,0,10608,2.6%,0,1
107,玻利维亚,889044,1086,765560,102117,-1288,86.1%,2358,21367,2.4%,16,1
108,圣马丁岛,9526,12,9380,61,-19,98.5%,31,85,0.9%,0,1
109,圣巴泰勒米岛,3735,0,462,3267,0,12.4%,0,6,0.2%,0,1
110,牙买加,127516,59,74840,49897,-320,58.7%,377,2779,2.2%,2,1
111,土耳其,13434130,87411,12570134,771808,-14947,93.6%,102094,92188,0.7%,264,1
112,刚果（金）,85834,0,50930,33588,0,59.3%,0,1316,1.5%,0,1
113,巴拿马,750087,1219,729789,12288,949,97.3%,263,8010,1.1%,7,1
114,蒙古国,461038,606,313256,145623,604,67.9%,0,2159,0.5%,2,1
115,布基纳法索,20745,1,20309,61,1,97.9%,0,375,1.8%,0,1
116,塞浦路斯,304503,2304,124370,179322,2299,40.8%,0,811,0.3%,5,1
117,文莱,32513,4914,19042,13362,4381,58.6%,522,109,0.3%,11,1
118,马提尼克,108349,0,104,107384,0,0.1%,0,861,0.8%,0,1
119,法属圭亚那,77454,40,11254,65813,39,14.5%,0,387,0.5%,1,1
120,法罗群岛,30571,0,7693,22854,0,25.2%,0,24,0.1%,0,1
121,阿尔巴尼亚,269904,603,261065,5406,-1400,96.7%,2000,3433,1.3%,3,1
122,孟加拉国,1931304,2150,1745332,157028,-5341,90.4%,7478,28944,1.5%,13,1
123,保加利亚,1066413,4616,784390,247025,-4403,73.6%,8930,34998,3.3%,89,1
124,摩尔多瓦,494219,1853,462168,20958,-2329,93.5%,4155,11093,2.2%,27,1
125,马尔代夫,164229,607,148868,15071,-136,90.6%,743,290,0.2%,0,1
126,巴拉圭,634780,1289,592381,24208,-1257,93.3%,2515,18191,2.9%,31,1
127,马耳他,70588,72,68684,1310,-90,97.3%,162,594,0.8%,0,1
128,哥斯达黎加,783437,4114,635012,140531,-1744,81.1%,5838,7894,1.0%,20,1
129,哥伦比亚,6043661,4020,5861641,44024,-222,97.0%,4106,137996,2.3%,136,1
130,多哥,36724,0,36372,81,0,99.0%,0,271,0.7%,0,1
131,秘鲁,3490988,6787,1720665,1561025,6641,49.3%,0,209298,6.0%,146,1
132,斯洛伐克,1342436,17933,1083281,240930,-1646,80.7%,19555,18225,1.4%,24,1
133,喀麦隆,119107,0,106050,11137,0,89.0%,0,1920,1.6%,0,1
134,梵蒂冈,29,0,28,1,0,96.6%,0,0,0.0%,0,1
135,塞尔维亚,1879237,5103,1682284,182166,-29405,89.5%,34449,14787,0.8%,59,1
136,直布罗陀,14873,0,13993,779,0,94.1%,0,101,0.7%,0,1
137,不丹,9557,347,6296,3256,139,65.9%,208,5,0.1%,0,1
138,列支敦士登,11238,77,10542,621,77,93.8%,0,75,0.7%,0,1
139,巴勒斯坦,567766,2110,526200,36448,-4686,92.7%,6766,5118,0.9%,30,1
140,南非,3657091,2800,3521246,37228,-663,96.3%,3120,98617,2.7%,343,1
141,波黑,367641,0,192218,160160,0,52.3%,0,15263,4.2%,0,1
142,匈牙利,1746424,0,1504055,199303,0,86.1%,0,43066,2.5%,0,1
143,斯洛文尼亚,875747,3796,781090,88473,-7939,89.2%,11725,6184,0.7%,10,1
144,波兰,5540162,20880,4824210,606160,-16775,87.1%,37372,109792,2.0%,283,1
145,阿根廷,8823054,15389,8564650,133219,-10492,97.1%,25743,125185,1.4%,138,1
146,智利,2819246,35906,1875326,902724,26364,66.5%,9411,41196,1.5%,131,1
147,乌克兰,4703323,31125,3926496,672461,378,83.5%,30487,104366,2.2%,260,1
148,沙特阿拉伯,738331,997,709420,19929,-932,96.1%,1928,8982,1.2%,1,1
149,突尼斯,979612,5398,914534,37703,776,93.4%,4542,27375,2.8%,80,1
150,塞内加尔,85545,24,83454,133,-8,97.6%,32,1958,2.3%,0,1
151,拉脱维亚,579168,11992,427436,146633,1860,73.8%,10126,5099,0.9%,6,1
152,摩洛哥,1158669,508,1133954,8834,-840,97.9%,1333,15881,1.4%,15,1
153,约旦,1560822,12379,1367860,179305,-6519,87.6%,18877,13657,0.9%,21,1
154,葡萄牙,3178029,15482,2653048,504185,-21279,83.5%,36710,20796,0.7%,51,1
155,安道尔,37589,67,36668,771,28,97.5%,39,150,0.4%,0,1
156,印度尼西亚,5149021,59384,4481909,520910,24527,87.0%,34699,146202,2.8%,158,1
157,捷克,3506076,13888,3310686,157164,-16240,94.4%,30046,38226,1.1%,82,1
158,多米尼加,571552,311,564821,2374,-75,98.8%,386,4357,0.8%,0,1
159,亚美尼亚,415464,1469,390606,16536,-1148,94.0%,2587,8322,2.0%,30,1
160,爱尔兰,1265124,0,1121534,137173,15,88.7%,0,6417,0.5%,0,1
161,卢森堡,177372,636,162852,13537,-1354,91.8%,1989,983,0.6%,1,1
162,厄瓜多尔,808925,0,443880,329940,0,54.9%,0,35105,4.3%,0,1
163,卡塔尔,353780,452,347143,5975,-318,98.1%,769,662,0.2%,1,1
164,圣马力诺,13988,0,13226,652,0,94.6%,0,110,0.8%,0,1
165,摩纳哥,9186,34,8937,198,12,97.3%,20,51,0.6%,2,1
166,冰岛,102086,0,75685,26343,0,74.1%,0,58,0.1%,0,1
167,墨西哥,5407711,21449,4653066,439120,629,86.0%,20363,315525,5.8%,457,1
168,阿塞拜疆,771709,0,727828,34670,0,94.3%,0,9211,1.2%,0,1
169,白俄罗斯,875934,7856,861397,8189,-25,98.3%,7862,6348,0.7%,19,1
170,新西兰,31087,1816,16775,14259,1680,54.0%,136,53,0.2%,0,1
171,立陶宛,862049,8368,760506,93292,-4942,88.2%,13293,8251,1.0%,17,1
172,尼日利亚,254243,84,230587,20514,13,90.7%,70,3142,1.2%,1,1
173,埃及,467448,2053,398761,44993,18,85.3%,1983,23694,5.1%,52,1
174,荷兰,6046118,33597,3726626,2298017,-15412,61.6%,48999,21475,0.4%,10,1
175,爱沙尼亚,455636,6970,332064,121414,-1656,72.9%,8626,2158,0.5%,0,1
176,丹麦,2432777,31467,1875129,553370,-5647,77.1%,37086,4278,0.2%,28,1
177,罗马尼亚,2655933,12319,2279015,314447,-17728,85.8%,29899,62471,2.4%,148,1
178,北马其顿,292660,905,275948,7821,-678,94.3%,1565,8891,3.0%,18,1
179,挪威,1128763,15248,88952,1038263,15248,7.9%,0,1548,0.1%,0,1
180,格鲁吉亚,1548893,13288,1388534,144503,-7946,89.6%,21183,15856,1.0%,51,1
181,巴基斯坦,1500320,1983,1402653,67658,-825,93.5%,2782,30009,2.0%,26,1
182,希腊,2289330,18604,2042311,221759,7630,89.2%,10886,25260,1.1%,88,1
183,阿尔及利亚,263936,316,176518,80631,38,66.9%,270,6787,2.6%,8,1
184,瑞士,2652931,0,1846386,793428,0,69.6%,0,13117,0.5%,0,1
185,克罗地亚,1039157,3525,996952,27432,-1550,95.9%,5031,14773,1.4%,44,1
186,奥地利,2451024,26282,2140712,295750,-7116,87.3%,33373,14562,0.6%,25,1
187,阿曼,372060,0,349666,18169,0,94.0%,0,4225,1.1%,0,1
188,阿富汗,171931,0,151667,12730,0,88.2%,0,7534,4.4%,0,1
189,巴林,488423,3651,449435,37551,-3664,92.0%,7313,1437,0.3%,2,1
190,科威特,611820,1348,588084,21208,-3176,96.1%,4522,2528,0.4%,2,1
191,伊拉克,2290011,1234,2216765,48395,-2445,96.8%,3668,24851,1.1%,11,1
192,黎巴嫩,1043028,4090,682977,350101,4070,65.5%,0,9950,1.0%,20,1
193,以色列,3535062,15242,3382734,142486,-16454,95.7%,31636,9842,0.3%,60,1
194,伊朗,6925485,12058,6458629,332058,-19374,93.3%,31241,134798,1.9%,191,1
195,巴西,28167587,122748,24949782,2573867,3661,88.6%,117973,643938,2.3%,1114,1
196,比利时,3494223,9705,2545393,918910,-27710,72.8%,37381,29920,0.9%,34,1
197,西班牙,10809222,30615,8326793,2384431,-79802,77.0%,110129,97998,0.9%,288,1
198,瑞典,2422856,0,1768776,637263,0,73.0%,0,16817,0.7%,0,1
199,俄罗斯,15370419,179147,12365238,2659681,-12749,80.4%,191098,345500,2.2%,798,1
200,英国,18580216,47147,16611995,1807714,-10644,89.4%,57633,160507,0.9%,158,1
201,意大利,12427773,53700,10905147,1369778,-34086,87.7%,87472,152848,1.2%,314,1
202,印度,42822473,22270,42086383,224155,-38353,98.3%,60298,511935,1.2%,325,1
203,菲律宾,3652203,1823,3535987,60532,-3263,96.8%,4888,55684,1.5%,198,1
204,芬兰,605046,0,46000,556769,0,7.6%,0,2277,0.4%,0,1
205,斯里兰卡,635606,0,596891,22746,0,93.9%,0,15969,2.5%,0,1
206,柬埔寨,126489,552,120462,3010,267,95.2%,285,3017,2.4%,0,1
207,尼泊尔,975330,198,950056,13357,-1078,97.4%,1272,11917,1.2%,4,1
208,加拿大,3238490,6800,3074848,127626,-2655,94.9%,9383,36016,1.1%,72,1
209,德国,13498300,152821,9595000,3781474,42056,71.1%,110600,121826,0.9%,165,1
210,越南,2740293,0,2268020,432850,0,82.8%,0,39423,1.4%,0,1
211,法国,22227826,82553,18921479,3169753,82553,85.1%,0,136594,0.6%,304,1
212,美国,80072561,108797,51544851,27568580,-291434,64.4%,397428,959130,1.2%,2803,1
213,澳大利亚,3032081,21744,2791833,235335,21698,92.1%,0,4913,0.2%,46,1
214,马来西亚,3194848,27808,2919196,243342,15283,91.4%,12488,32310,1.0%,37,1
215,日本,4425979,81594,3455831,948459,-22977,78.1%,104352,21689,0.5%,219,1
216,新加坡,567355,18094,504516,61898,-1519,88.9%,19606,941,0.2%,7,1
217,泰国,2712315,18885,2527231,162457,7910,93.2%,10946,22627,0.8%,29,1
